,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
0,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #6287'],"['Score: 7.021 (scored by 1,904 users)']"
1,"['Genres: Comedy, Romance']",['Broadcast: Tuesdays at 01:35 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 52'],['Popularity: #3049'],"['Score: 7.021 (scored by 19,452 users)']"
2,"['Genres: Comedy, Romance, Sports']",['Broadcast: Sundays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #7863'],"['Score: 7.021 (scored by 1,052 users)']"
3,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #12769'],['Score: 7.021 (scored by 462 users)']
4,"['Genres: Comedy, Drama, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #9770'],['Score: 7.021 (scored by 632 users)']
5,"['Genres: Comedy, Romance, Supernatural, Ecchi']",[],['Licensors: Discotek Media'],['Favorites: 7'],['Popularity: #4806'],"['Score: 7.021 (scored by 8,305 users)']"
6,"['Genres: Comedy, Drama']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #8431'],"['Score: 7.021 (scored by 1,631 users)']"
7,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 37'],['Popularity: #6564'],"['Score: 7.081 (scored by 2,234 users)']"
8,"['Genres: Fantasy, Romance']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 743'],['Popularity: #1445'],"['Score: 7.021 (scored by 63,018 users)']"
9,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #8685'],"['Score: 7.021 (scored by 1,057 users)']"
10,[],[],['Licensors: Discotek Media'],['Favorites: 98'],['Popularity: #3524'],"['Score: 7.021 (scored by 7,417 users)']"
11,"['Genres: Action, Horror, Sci-Fi, Supernatural']",[],"['Licensors: Sentai Filmworks, Urban Vision']",['Favorites: 333'],['Popularity: #2171'],"['Score: 7.021 (scored by 43,277 users)']"
12,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #11234'],['Score: 7.021 (scored by 562 users)']
13,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 01:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 220'],['Popularity: #2619'],"['Score: 7.011 (scored by 24,438 users)']"
14,[],['Broadcast: Fridays at 21:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,634']",['Popularity: #458'],"['Score: 7.011 (scored by 234,683 users)']"
15,"['Genres: Action, Fantasy, Supernatural']",['Broadcast: Sundays at 22:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 723'],['Popularity: #665'],"['Score: 7.011 (scored by 150,228 users)']"
16,"['Genres: Avant Garde, Horror, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 299'],['Popularity: #1846'],"['Score: 7.011 (scored by 45,436 users)']"
17,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #4063'],"['Score: 7.011 (scored by 8,980 users)']"
18,"['Genres: Comedy, Romance, Supernatural, Ecchi']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 746'],['Popularity: #770'],"['Score: 7.011 (scored by 118,055 users)']"
19,"['Genres: Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #6147'],"['Score: 7.011 (scored by 3,696 users)']"
20,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #9758'],['Score: 7.011 (scored by 923 users)']
21,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #11933'],['Score: 7.011 (scored by 485 users)']
22,"['Genres: Action, Horror, Supernatural']",[],['Licensors: Discotek Media'],['Favorites: 19'],['Popularity: #3815'],"['Score: 7.011 (scored by 14,947 users)']"
23,[],['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #8786'],"['Score: 7.011 (scored by 1,314 users)']"
24,[],[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #7620'],"['Score: 7.011 (scored by 2,674 users)']"
25,"['Genres: Comedy, Girls Love']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 502'],['Popularity: #1249'],"['Score: 7.011 (scored by 75,447 users)']"
26,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 93'],['Popularity: #4267'],"['Score: 7.011 (scored by 8,857 users)']"
27,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #10048'],['Score: 7.011 (scored by 532 users)']
28,[],[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #4549'],"['Score: 7.011 (scored by 4,986 users)']"
29,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #9245'],"['Score: 7.011 (scored by 1,457 users)']"
30,"['Genres: Comedy, Drama, Romance']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 12'],['Popularity: #3742'],"['Score: 7.011 (scored by 17,310 users)']"
31,"['Genres: Action, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #8844'],"['Score: 7.011 (scored by 1,326 users)']"
32,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #6893'],"['Score: 7.011 (scored by 2,510 users)']"
33,"['Genres: Fantasy, Mystery, Supernatural']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 108'],['Popularity: #2561'],"['Score: 7.011 (scored by 21,059 users)']"
34,"['Genres: Adventure, Sci-Fi']",['Broadcast: Fridays at 00:00 (JST)'],"['Licensors: Bandai Entertainment, Sentai Filmworks']",['Favorites: 17'],['Popularity: #6303'],"['Score: 7.021 (scored by 2,807 users)']"
35,"['Genres: Adventure, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #7717'],"['Score: 7.011 (scored by 1,885 users)']"
36,[],[],['Licensors: Funimation'],['Favorites: 11'],['Popularity: #4547'],"['Score: 7.011 (scored by 6,981 users)']"
37,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #4171'],"['Score: 7.011 (scored by 8,830 users)']"
38,"['Genres: Comedy, Slice of Life']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 163'],['Popularity: #2175'],"['Score: 7.011 (scored by 27,921 users)']"
39,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Tuesdays at 01:30 (JST)'],"['Licensors: Bandai Entertainment, Sentai Filmworks']",['Favorites: 48'],['Popularity: #4033'],"['Score: 7.011 (scored by 7,997 users)']"
40,"['Genres: Action, Fantasy, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 171'],['Popularity: #1708'],"['Score: 7.011 (scored by 43,404 users)']"
41,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #5410'],"['Score: 7.011 (scored by 3,822 users)']"
42,"['Genres: Action, Adventure, Award Winning, Sci-Fi']",[],"['Licensors: Bandai Entertainment, Discotek Media']",['Favorites: 246'],['Popularity: #2716'],"['Score: 7.011 (scored by 22,481 users)']"
43,"['Genres: Fantasy, Sci-Fi, Slice of Life']",[],['Licensors: Nozomi Entertainment'],['Favorites: 16'],['Popularity: #5624'],"['Score: 7.011 (scored by 4,858 users)']"
44,"['Genres: Award Winning, Drama']",[],"['Licensors: None found, add some']",['Favorites: 86'],['Popularity: #3592'],"['Score: 7.011 (scored by 14,144 users)']"
45,"['Genres: Action, Adventure, Comedy, Drama, Horror, Mystery, Romance, Sci-Fi, Ecchi']",['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: ADV Films, Discotek Media']",['Favorites: 114'],['Popularity: #3792'],"['Score: 7.011 (scored by 10,217 users)']"
46,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #5049'],"['Score: 7.011 (scored by 4,669 users)']"
47,"['Genres: Action, Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #6361'],"['Score: 7.021 (scored by 5,120 users)']"
48,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #10873'],['Score: 7.011 (scored by 785 users)']
49,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9792'],"['Score: 7.011 (scored by 1,207 users)']"
50,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 143'],['Popularity: #1858'],"['Score: 7.011 (scored by 52,841 users)']"
51,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #7261'],"['Score: 7.011 (scored by 3,716 users)']"
52,"['Genres: Drama, Romance']",[],['Licensors: Nozomi Entertainment'],['Favorites: 7'],['Popularity: #7547'],"['Score: 7.011 (scored by 2,282 users)']"
53,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Thursdays at 01:45 (JST)'],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 12'],['Popularity: #5347'],"['Score: 7.011 (scored by 6,488 users)']"
54,"['Genres: Horror, Mystery, Supernatural']",[],"['Licensors: ADV Films, Discotek Media']",['Favorites: 11'],['Popularity: #5071'],"['Score: 7.011 (scored by 8,525 users)']"
