,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
468,"['Genres: Comedy, Gourmet']",[],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 32'],['Popularity: #3667'],"['Score: 7.321 (scored by 15,735 users)']"
469,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #6776'],"['Score: 7.321 (scored by 3,060 users)']"
470,[],[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #2526'],"['Score: 7.321 (scored by 34,759 users)']"
471,"['Genres: Drama, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 94'],['Popularity: #2382'],"['Score: 7.321 (scored by 36,121 users)']"
472,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #6013'],"['Score: 7.321 (scored by 4,240 users)']"
473,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #4878'],"['Score: 7.321 (scored by 8,423 users)']"
474,"['Genres: Action, Comedy, Drama, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 36'],['Popularity: #7219'],"['Score: 7.321 (scored by 1,539 users)']"
475,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #7782'],"['Score: 7.321 (scored by 2,835 users)']"
476,[],['Broadcast: Sundays at 17:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #8383'],"['Score: 7.321 (scored by 1,593 users)']"
477,"['Genres: Action, Drama, Supernatural']",[],"['Licensors: NIS America, Inc., Discotek Media']",['Favorites: 122'],['Popularity: #3541'],"['Score: 7.321 (scored by 12,164 users)']"
478,"['Genres: Adventure, Supernatural']",[],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 19'],['Popularity: #5997'],"['Score: 7.321 (scored by 4,348 users)']"
479,"['Genres: Comedy, Slice of Life']",['Broadcast: Tuesdays at 01:35 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 372'],['Popularity: #1796'],"['Score: 7.321 (scored by 38,907 users)']"
480,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #4133'],"['Score: 7.321 (scored by 2,328 users)']"
481,[],['Broadcast: Mondays at 20:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 120'],['Popularity: #2007'],"['Score: 7.321 (scored by 40,201 users)']"
482,"['Genres: Action, Fantasy']",['Broadcast: Mondays at 20:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 197'],['Popularity: #2857'],"['Score: 7.311 (scored by 5,338 users)']"
483,"['Genres: Boys Love, Drama, Romance']",['Broadcast: Sundays at 01:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,323']",['Popularity: #1337'],"['Score: 7.321 (scored by 76,563 users)']"
484,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #2944'],"['Score: 7.321 (scored by 18,716 users)']"
485,"['Genres: Comedy, Sports']",['Broadcast: Tuesdays at 01:30 (JST)'],['Licensors: Funimation'],['Favorites: 283'],['Popularity: #2062'],"['Score: 7.311 (scored by 40,084 users)']"
486,"['Genres: Comedy, Romance']",[],['Licensors: VIZ Media'],['Favorites: 15'],['Popularity: #4069'],"['Score: 7.311 (scored by 11,824 users)']"
487,"['Genres: Adventure, Sci-Fi']",[],['Licensors: AnimEigo'],['Favorites: 498'],['Popularity: #2882'],"['Score: 7.311 (scored by 14,541 users)']"
488,"['Genres: Action, Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #6998'],"['Score: 7.311 (scored by 3,895 users)']"
489,[],[],"['Licensors: None found, add some']",['Favorites: 249'],['Popularity: #2573'],"['Score: 7.311 (scored by 28,560 users)']"
490,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #6162'],"['Score: 7.311 (scored by 5,784 users)']"
491,"['Genres: Action, Adventure, Comedy, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 162'],['Popularity: #1370'],"['Score: 7.311 (scored by 98,202 users)']"
492,"['Genres: Adventure, Comedy, Fantasy, Sci-Fi']",['Broadcast: Sundays at 00:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,824']",['Popularity: #975'],"['Score: 7.311 (scored by 78,189 users)']"
493,"['Genres: Comedy, Fantasy']",[],['Licensors: Funimation'],['Favorites: 86'],['Popularity: #2368'],"['Score: 7.311 (scored by 33,777 users)']"
494,"['Genres: Drama, Romance, Sports, Supernatural']",['Broadcast: Sundays at 02:40 (JST)'],"['Licensors: None found, add some']",['Favorites: 153'],['Popularity: #2894'],"['Score: 7.311 (scored by 22,395 users)']"
495,"['Genres: Action, Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 35'],['Popularity: #3308'],"['Score: 7.311 (scored by 19,155 users)']"
496,[],[],['Licensors: Funimation'],['Favorites: 7'],['Popularity: #5910'],"['Score: 7.311 (scored by 4,144 users)']"
497,"['Genres: Award Winning, Comedy, Drama, Fantasy']",['Broadcast: Fridays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 298'],['Popularity: #2173'],"['Score: 7.311 (scored by 35,079 users)']"
498,"['Genres: Action, Drama']",[],"['Licensors: Funimation, Tokyopop']",['Favorites: 74'],['Popularity: #2842'],"['Score: 7.311 (scored by 27,744 users)']"
499,"['Genres: Adventure, Comedy, Mystery']",['Broadcast: Mondays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #8343'],"['Score: 7.311 (scored by 1,732 users)']"
500,"['Genres: Drama, Sci-Fi, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 73'],['Popularity: #3462'],"['Score: 7.311 (scored by 16,350 users)']"
501,[],[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #12546'],['Score: 7.311 (scored by 496 users)']
502,[],[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #6712'],"['Score: 7.311 (scored by 2,316 users)']"
503,"['Genres: Action, Adventure, Comedy, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 2'],['Popularity: #6951'],"['Score: 7.311 (scored by 2,571 users)']"
504,[],[],"['Licensors: Discotek Media, Tokyopop']",['Favorites: 22'],['Popularity: #5802'],"['Score: 7.311 (scored by 4,472 users)']"
505,[],[],['Licensors: Funimation'],['Favorites: 585'],['Popularity: #616'],"['Score: 7.311 (scored by 214,508 users)']"
506,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8720'],"['Score: 7.311 (scored by 1,156 users)']"
507,"['Genres: Comedy, Fantasy']",['Broadcast: Sundays at 09:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #7728'],"['Score: 7.321 (scored by 1,485 users)']"
508,[],['Broadcast: Mondays at 00:10 (JST)'],"['Licensors: None found, add some']",['Favorites: 433'],['Popularity: #1651'],"['Score: 7.311 (scored by 50,671 users)']"
509,"['Genres: Action, Adventure, Drama, Fantasy']",[],"['Licensors: VIZ Media, 4Kids Entertainment']",['Favorites: 115'],['Popularity: #1743'],"['Score: 7.311 (scored by 70,502 users)']"
510,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #8388'],"['Score: 7.311 (scored by 1,684 users)']"
511,"['Genres: Action, Sci-Fi']",[],['Licensors: Aniplex of America'],['Favorites: 291'],['Popularity: #1929'],"['Score: 7.311 (scored by 43,560 users)']"
512,"['Genres: Comedy, Romance']",['Broadcast: Saturdays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 488'],['Popularity: #1520'],"['Score: 7.311 (scored by 40,050 users)']"
513,"['Genres: Horror, Mystery, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 536'],['Popularity: #1541'],"['Score: 7.311 (scored by 54,599 users)']"
514,"['Genres: Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #8334'],"['Score: 7.311 (scored by 1,404 users)']"
515,"['Genres: Adventure, Comedy, Fantasy, Supernatural']",[],['Licensors: ADV Films'],['Favorites: 11'],['Popularity: #4623'],"['Score: 7.311 (scored by 9,081 users)']"
516,"['Genres: Adventure, Comedy, Fantasy']",[],['Licensors: ADV Films'],['Favorites: 23'],['Popularity: #4514'],"['Score: 7.311 (scored by 9,699 users)']"
517,"['Genres: Action, Adventure, Drama, Sci-Fi']",[],['Licensors: Geneon Entertainment USA'],['Favorites: 36'],['Popularity: #6389'],"['Score: 7.311 (scored by 2,539 users)']"
518,"['Genres: Action, Mystery']",['Broadcast: Fridays at 02:40 (JST)'],['Licensors: Funimation'],['Favorites: 581'],['Popularity: #1777'],"['Score: 7.311 (scored by 39,869 users)']"
519,"['Genres: Action, Sci-Fi, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 38'],['Popularity: #4101'],"['Score: 7.311 (scored by 9,641 users)']"
520,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Sundays at 23:00 (JST)'],['Licensors: Funimation'],['Favorites: 209'],['Popularity: #1361'],"['Score: 7.311 (scored by 74,080 users)']"
521,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Fridays at 00:30 (JST)'],"['Licensors: Nozomi Entertainment, Kadokawa Pictures USA']",['Favorites: 91'],['Popularity: #4367'],"['Score: 7.311 (scored by 7,732 users)']"
522,"['Genres: Action, Fantasy, Horror']",[],['Licensors: Funimation'],['Favorites: 404'],['Popularity: #902'],"['Score: 7.311 (scored by 135,913 users)']"
523,"['Genres: Action, Adventure, Drama, Fantasy']",[],['Licensors: Funimation'],['Favorites: 64'],['Popularity: #3003'],"['Score: 7.311 (scored by 23,146 users)']"
524,"['Genres: Fantasy, Sci-Fi']",['Broadcast: Sundays at 01:35 (JST)'],['Licensors: Funimation'],['Favorites: 686'],['Popularity: #1493'],"['Score: 7.311 (scored by 46,828 users)']"
525,"['Genres: Action, Sci-Fi, Suspense']",[],['Licensors: Aniplex of America'],['Favorites: 75'],['Popularity: #4675'],"['Score: 7.311 (scored by 7,194 users)']"
526,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #10243'],['Score: 7.311 (scored by 969 users)']
527,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #5449'],"['Score: 7.311 (scored by 5,192 users)']"
528,"['Genres: Action, Sci-Fi, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 129'],['Popularity: #2237'],"['Score: 7.301 (scored by 25,545 users)']"
529,"['Genres: Action, Supernatural']",['Broadcast: Fridays at 00:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,283']",['Popularity: #1202'],"['Score: 7.301 (scored by 78,506 users)']"
530,"['Genres: Adventure, Fantasy']",[],"['Licensors: NYAV Post, GKIDS']",['Favorites: 45'],['Popularity: #4013'],"['Score: 7.301 (scored by 8,391 users)']"
531,[],['Broadcast: Mondays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 516'],['Popularity: #1596'],"['Score: 7.301 (scored by 47,200 users)']"
532,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #5216'],"['Score: 7.301 (scored by 7,336 users)']"
533,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 235'],['Popularity: #2506'],"['Score: 7.311 (scored by 12,807 users)']"
534,"['Genres: Action, Romance, Sci-Fi']",['Broadcast: Thursdays at 18:00 (JST)'],"['Licensors: Bandai Entertainment, Sentai Filmworks']",['Favorites: 163'],['Popularity: #3521'],"['Score: 7.301 (scored by 10,716 users)']"
535,"['Genres: Action, Comedy, Supernatural']",['Broadcast: Sundays at Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 119'],['Popularity: #2990'],"['Score: 7.301 (scored by 11,723 users)']"
536,"['Genres: Action, Comedy, Drama, Fantasy, Slice of Life']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 137'],['Popularity: #3841'],"['Score: 7.301 (scored by 7,686 users)']"
537,[],['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 159'],['Popularity: #4380'],"['Score: 7.301 (scored by 6,058 users)']"
538,"['Genres: Comedy, Romance, Supernatural']",[],['Licensors: AnimEigo'],['Favorites: 246'],['Popularity: #2771'],"['Score: 7.301 (scored by 26,113 users)']"
539,"['Genres: Comedy, Drama, Romance, Supernatural']",[],"['Licensors: ADV Films, Funimation']",['Favorites: 37'],['Popularity: #3209'],"['Score: 7.301 (scored by 23,661 users)']"
540,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 2,181']",['Popularity: #570'],"['Score: 7.301 (scored by 153,739 users)']"
541,[],[],"['Licensors: None found, add some']",['Favorites: 163'],['Popularity: #3118'],"['Score: 7.301 (scored by 17,835 users)']"
542,"['Genres: Comedy, Romance, Ecchi']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,203']",['Popularity: #383'],"['Score: 7.301 (scored by 311,009 users)']"
543,"['Genres: Action, Sci-Fi']",['Broadcast: Thursdays at 23:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 3,328']",['Popularity: #189'],"['Score: 7.301 (scored by 472,727 users)']"
544,"['Genres: Action, Fantasy, Supernatural']",['Broadcast: Thursdays at 01:00 (JST)'],['Licensors: VIZ Media'],['Favorites: 847'],['Popularity: #1269'],"['Score: 7.301 (scored by 78,799 users)']"
545,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #10310'],['Score: 7.301 (scored by 565 users)']
546,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 01:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 809'],['Popularity: #632'],"['Score: 7.291 (scored by 178,137 users)']"
547,"['Genres: Action, Adventure, Drama, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 132'],['Popularity: #2460'],"['Score: 7.301 (scored by 38,521 users)']"
548,"['Genres: Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #9560'],"['Score: 7.301 (scored by 1,165 users)']"
549,"['Genres: Adventure, Suspense']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #8534'],"['Score: 7.301 (scored by 1,210 users)']"
550,[],[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #4253'],"['Score: 7.301 (scored by 10,183 users)']"
551,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 740'],['Popularity: #1263'],"['Score: 7.301 (scored by 74,177 users)']"
552,[],[],"['Licensors: Disney Platform Distribution, GKIDS']",['Favorites: 295'],['Popularity: #1892'],"['Score: 7.301 (scored by 57,373 users)']"
553,[],['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 839'],['Popularity: #1857'],"['Score: 7.301 (scored by 42,424 users)']"
554,"['Genres: Action, Supernatural, Suspense']",[],['Licensors: Sentai Filmworks'],['Favorites: 153'],['Popularity: #2704'],"['Score: 7.301 (scored by 21,671 users)']"
555,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #7015'],"['Score: 7.301 (scored by 1,658 users)']"
556,"['Genres: Action, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 18'],['Popularity: #4198'],"['Score: 7.301 (scored by 6,187 users)']"
557,"['Genres: Adventure, Fantasy, Mystery']",['Broadcast: Sundays at 01:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 870'],['Popularity: #1005'],"['Score: 7.301 (scored by 91,358 users)']"
558,"['Genres: Adventure, Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #7129'],"['Score: 7.301 (scored by 2,554 users)']"
559,"['Genres: Action, Sci-Fi']",[],['Licensors: Bandai Entertainment'],['Favorites: 221'],['Popularity: #2584'],"['Score: 7.301 (scored by 37,016 users)']"
560,"['Genres: Boys Love, Fantasy']",[],['Licensors: Sentai Filmworks'],['Favorites: 159'],['Popularity: #3301'],"['Score: 7.301 (scored by 18,750 users)']"
561,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: ADV Films, Funimation']",['Favorites: 136'],['Popularity: #3714'],"['Score: 7.301 (scored by 7,876 users)']"
562,"['Genres: Comedy, Drama, Romance']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 103'],['Popularity: #4041'],"['Score: 7.301 (scored by 10,112 users)']"
563,[],['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #9276'],['Score: 7.301 (scored by 614 users)']
564,"['Genres: Drama, Girls Love']",['Broadcast: Thursdays at Unknown'],"['Licensors: Nozomi Entertainment, Maiden Japan']",['Favorites: 667'],['Popularity: #2429'],"['Score: 7.301 (scored by 20,695 users)']"
565,"['Genres: Drama, Girls Love']",[],['Licensors: Nozomi Entertainment'],['Favorites: 6'],['Popularity: #6080'],"['Score: 7.301 (scored by 4,478 users)']"
566,[],['Broadcast: Fridays at 17:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #7833'],"['Score: 7.301 (scored by 1,411 users)']"
567,"['Genres: Action, Fantasy, Ecchi']",['Broadcast: Mondays at 18:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 182'],['Popularity: #2052'],"['Score: 7.301 (scored by 33,755 users)']"
568,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Fridays at 18:30 (JST)'],['Licensors: Discotek Media'],['Favorites: 25'],['Popularity: #8811'],"['Score: 7.301 (scored by 1,009 users)']"
569,[],[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #6116'],"['Score: 7.301 (scored by 3,259 users)']"
570,"['Genres: Action, Drama']",['Broadcast: Tuesdays at 02:05 (JST)'],"['Licensors: None found, add some']",['Favorites: 102'],['Popularity: #3250'],"['Score: 7.301 (scored by 14,420 users)']"
571,"['Genres: Action, Comedy']",['Broadcast: Unknown'],"['Licensors: ADV Films, Funimation']",['Favorites: 277'],['Popularity: #2667'],"['Score: 7.301 (scored by 22,894 users)']"
572,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 105'],['Popularity: #4368'],"['Score: 7.301 (scored by 7,802 users)']"
573,"['Genres: Adventure, Drama, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 32'],['Popularity: #6231'],"['Score: 7.301 (scored by 2,702 users)']"
574,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #13604'],['Score: 7.311 (scored by 363 users)']
575,"['Genres: Adventure, Comedy, Fantasy, Supernatural']",[],['Licensors: ADV Films'],['Favorites: 15'],['Popularity: #4493'],"['Score: 7.301 (scored by 9,735 users)']"
576,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #7774'],"['Score: 7.301 (scored by 2,400 users)']"
577,"['Genres: Action, Fantasy, Romance']",['Broadcast: Wednesdays at 18:25 (JST)'],['Licensors: Crunchyroll'],"['Favorites: 2,861']",['Popularity: #402'],"['Score: 7.301 (scored by 203,665 users)']"
578,[],['Broadcast: Tuesdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 70'],['Popularity: #4857'],"['Score: 7.291 (scored by 6,109 users)']"
579,"['Genres: Action, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 115'],['Popularity: #5022'],"['Score: 7.301 (scored by 5,774 users)']"
580,"['Genres: Adventure, Drama, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 38'],['Popularity: #7787'],"['Score: 7.301 (scored by 1,121 users)']"
581,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Warner Bros. Pictures'],['Favorites: 242'],['Popularity: #2196'],"['Score: 7.301 (scored by 42,750 users)']"
582,"['Genres: Action, Adventure, Comedy']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 27'],['Popularity: #4386'],"['Score: 7.291 (scored by 6,093 users)']"
583,"['Genres: Action, Romance, Sci-Fi, Supernatural']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,225']",['Popularity: #653'],"['Score: 7.291 (scored by 145,085 users)']"
584,"['Genres: Mystery, Suspense']",[],"['Licensors: None found, add some']",['Favorites: 75'],['Popularity: #4598'],"['Score: 7.291 (scored by 5,406 users)']"
585,"['Genres: Adventure, Drama, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #7925'],"['Score: 7.291 (scored by 1,717 users)']"
586,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 295'],['Popularity: #768'],"['Score: 7.291 (scored by 164,424 users)']"
587,"['Genres: Action, Drama, Mystery']",['Broadcast: Fridays at 01:15 (JST)'],"['Licensors: ADV Films, Funimation']",['Favorites: 823'],['Popularity: #1785'],"['Score: 7.291 (scored by 38,262 users)']"
588,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 53'],['Popularity: #2919'],"['Score: 7.291 (scored by 28,416 users)']"
589,"['Genres: Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 229'],['Popularity: #2388'],"['Score: 7.291 (scored by 33,954 users)']"
590,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #4286'],"['Score: 7.291 (scored by 9,044 users)']"
591,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 65'],['Popularity: #4874'],"['Score: 7.291 (scored by 6,397 users)']"
592,"['Genres: Comedy, Drama, Romance']",['Broadcast: Fridays at 01:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 311'],['Popularity: #1756'],"['Score: 7.291 (scored by 56,631 users)']"
593,"['Genres: Comedy, Horror, Romance, Supernatural, Ecchi']",['Broadcast: Fridays at 01:55 (JST)'],['Licensors: Funimation'],"['Favorites: 2,564']",['Popularity: #331'],"['Score: 7.291 (scored by 300,741 users)']"
594,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 90'],['Popularity: #2553'],"['Score: 7.291 (scored by 34,523 users)']"
595,[],[],['Licensors: Sentai Filmworks'],['Favorites: 7'],['Popularity: #4256'],"['Score: 7.291 (scored by 10,245 users)']"
596,"['Genres: Action, Comedy, Ecchi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 515'],['Popularity: #924'],"['Score: 7.291 (scored by 128,509 users)']"
597,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 604'],['Popularity: #1719'],"['Score: 7.291 (scored by 51,333 users)']"
598,[],['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Funimation'],['Favorites: 340'],['Popularity: #2138'],"['Score: 7.291 (scored by 34,883 users)']"
599,"['Genres: Action, Sci-Fi, Ecchi']",['Broadcast: Thursdays at 01:30 (JST)'],['Licensors: Funimation'],['Favorites: 266'],['Popularity: #2129'],"['Score: 7.291 (scored by 39,255 users)']"
600,[],['Broadcast: Sundays at 22:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 539'],['Popularity: #1345'],"['Score: 7.291 (scored by 56,610 users)']"
601,"['Genres: Drama, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 69'],['Popularity: #5935'],"['Score: 7.291 (scored by 3,836 users)']"
602,"['Genres: Mystery, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 71'],['Popularity: #4609'],"['Score: 7.291 (scored by 4,108 users)']"
603,"['Genres: Drama, Romance']",['Broadcast: Sundays at 01:00 (JST)'],"['Licensors: Bandai Entertainment, Discotek Media, Bandai Visual USA']",['Favorites: 894'],['Popularity: #1023'],"['Score: 7.291 (scored by 98,946 users)']"
604,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #11702'],['Score: 7.291 (scored by 745 users)']
605,"['Genres: Adventure, Comedy, Drama, Fantasy, Romance']",['Broadcast: Unknown'],['Licensors: VIZ Media'],['Favorites: 118'],['Popularity: #4624'],"['Score: 7.291 (scored by 8,229 users)']"
606,"['Genres: Comedy, Girls Love']",['Broadcast: Tuesdays at 22:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 926'],['Popularity: #1128'],"['Score: 7.291 (scored by 77,102 users)']"
607,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 134'],['Popularity: #5000'],"['Score: 7.291 (scored by 6,539 users)']"
608,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Saturdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #11732'],['Score: 7.291 (scored by 534 users)']
609,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #13023'],['Score: 7.291 (scored by 474 users)']
610,[],[],"['Licensors: None found, add some']",['Favorites: 73'],['Popularity: #3034'],"['Score: 7.291 (scored by 23,864 users)']"
611,"['Genres: Mystery, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #2816'],"['Score: 7.291 (scored by 23,029 users)']"
612,[],[],['Licensors: Sentai Filmworks'],"['Favorites: 2,300']",['Popularity: #565'],"['Score: 7.291 (scored by 204,975 users)']"
613,"['Genres: Action, Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #3322'],"['Score: 7.291 (scored by 17,430 users)']"
614,[],[],['Licensors: Funimation'],['Favorites: 602'],['Popularity: #1200'],"['Score: 7.291 (scored by 88,663 users)']"
615,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,583']",['Popularity: #495'],"['Score: 7.291 (scored by 213,108 users)']"
616,"['Genres: Action, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 26'],['Popularity: #4023'],"['Score: 7.291 (scored by 15,193 users)']"
617,"['Genres: Action, Adventure, Fantasy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,032']",['Popularity: #1051'],"['Score: 7.291 (scored by 102,002 users)']"
618,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: NIS America, Inc.']",['Favorites: 44'],['Popularity: #2579'],"['Score: 7.291 (scored by 32,453 users)']"
619,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #4180'],"['Score: 7.291 (scored by 12,859 users)']"
620,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #5977'],"['Score: 7.291 (scored by 6,243 users)']"
621,[],['Broadcast: Mondays at 00:30 (JST)'],['Licensors: Discotek Media'],['Favorites: 374'],['Popularity: #1759'],"['Score: 7.291 (scored by 45,782 users)']"
622,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 134'],['Popularity: #3703'],"['Score: 7.291 (scored by 10,567 users)']"
623,"['Genres: Comedy, Sci-Fi']",['Broadcast: Sundays at 09:30 (JST)'],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 18'],['Popularity: #6096'],"['Score: 7.291 (scored by 4,067 users)']"
