,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
659,"['Genres: Action, Comedy, Romance']",['Broadcast: Sundays at 10:00 (JST)'],"['Licensors: Bandai Entertainment, Sentai Filmworks']","['Favorites: 1,577']",['Popularity: #987'],"['Score: 7.521 (scored by 95,148 users)']"
660,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #8471'],"['Score: 7.521 (scored by 1,586 users)']"
661,"['Genres: Action, Sci-Fi']",['Broadcast: Mondays at 01:30 (JST)'],['Licensors: Funimation'],['Favorites: 637'],['Popularity: #1791'],"['Score: 7.521 (scored by 45,901 users)']"
662,[],[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #8161'],"['Score: 7.521 (scored by 2,804 users)']"
663,"['Genres: Adventure, Fantasy, Romance']",[],"['Licensors: Sentai Filmworks, GKIDS']",['Favorites: 634'],['Popularity: #1064'],"['Score: 7.521 (scored by 92,186 users)']"
664,"['Genres: Comedy, Ecchi']",['Broadcast: Unknown'],['Licensors: Central Park Media'],['Favorites: 132'],['Popularity: #4817'],"['Score: 7.521 (scored by 4,890 users)']"
665,"['Genres: Drama, Romance']",['Broadcast: Saturdays at 01:55 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,066']",['Popularity: #688'],"['Score: 7.521 (scored by 121,825 users)']"
666,[],[],"['Licensors: None found, add some']",['Favorites: 182'],['Popularity: #2097'],"['Score: 7.521 (scored by 46,139 users)']"
667,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 59'],['Popularity: #4713'],"['Score: 7.521 (scored by 7,050 users)']"
668,"['Genres: Fantasy, Mystery, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #4297'],"['Score: 7.521 (scored by 10,828 users)']"
669,"['Genres: Adventure, Drama, Romance, Sci-Fi']",[],"['Licensors: Sony Pictures Entertainment, Mill Creek Entertainment']",['Favorites: 571'],['Popularity: #1884'],"['Score: 7.531 (scored by 42,086 users)']"
670,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #4480'],"['Score: 7.521 (scored by 9,712 users)']"
671,[],[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #5152'],"['Score: 7.521 (scored by 7,560 users)']"
672,[],[],"['Licensors: None found, add some']",['Favorites: 53'],['Popularity: #3648'],"['Score: 7.521 (scored by 8,957 users)']"
673,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 161'],['Popularity: #5822'],"['Score: 7.521 (scored by 3,348 users)']"
674,[],[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #6849'],"['Score: 7.521 (scored by 3,078 users)']"
675,"['Genres: Action, Adventure, Comedy, Fantasy, Gourmet']",['Broadcast: Sundays at 09:00 (JST)'],['Licensors: Funimation'],['Favorites: 814'],['Popularity: #1605'],"['Score: 7.521 (scored by 49,416 users)']"
676,"['Genres: Action, Adventure, Fantasy, Romance, Supernatural']",['Broadcast: Saturdays at 18:30 (JST)'],['Licensors: Funimation'],"['Favorites: 2,002']",['Popularity: #979'],"['Score: 7.521 (scored by 94,344 users)']"
677,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 62'],['Popularity: #9274'],['Score: 7.521 (scored by 968 users)']
678,"['Genres: Comedy, Supernatural']",['Broadcast: Unknown'],['Licensors: Nozomi Entertainment'],['Favorites: 358'],['Popularity: #2270'],"['Score: 7.521 (scored by 32,214 users)']"
679,"['Genres: Award Winning, Comedy, Slice of Life, Supernatural']",[],['Licensors: GKIDS'],['Favorites: 40'],['Popularity: #4692'],"['Score: 7.511 (scored by 8,101 users)']"
680,"['Genres: Award Winning, Comedy, Supernatural']",['Broadcast: Thursdays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 3,002']",['Popularity: #432'],"['Score: 7.511 (scored by 222,461 users)']"
681,"['Genres: Comedy, Romance, Supernatural']",[],"['Licensors: Media Blasters, NYAV Post']",['Favorites: 42'],['Popularity: #3930'],"['Score: 7.511 (scored by 14,033 users)']"
682,"['Genres: Action, Adventure, Drama, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,673']",['Popularity: #1343'],"['Score: 7.511 (scored by 54,313 users)']"
683,[],['Broadcast: Fridays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 56'],['Popularity: #6441'],"['Score: 7.521 (scored by 1,005 users)']"
684,"['Genres: Mystery, Suspense']",[],"['Licensors: None found, add some']",['Favorites: 792'],['Popularity: #1424'],"['Score: 7.511 (scored by 65,370 users)']"
685,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Wednesdays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 312'],['Popularity: #1633'],"['Score: 7.511 (scored by 59,880 users)']"
686,"['Genres: Action, Drama, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #5495'],"['Score: 7.511 (scored by 5,039 users)']"
687,"['Genres: Slice of Life, Supernatural']",['Broadcast: Sundays at 02:25 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,280']",['Popularity: #849'],"['Score: 7.511 (scored by 102,373 users)']"
688,"['Genres: Drama, Romance, Sci-Fi']",[],"['Licensors: None found, add some']","['Favorites: 1,277']",['Popularity: #962'],"['Score: 7.511 (scored by 98,421 users)']"
689,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Fridays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 64'],['Popularity: #6186'],"['Score: 7.511 (scored by 2,782 users)']"
690,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #8509'],['Score: 7.511 (scored by 452 users)']
691,"['Genres: Boys Love, Comedy, Drama, Romance']",['Broadcast: Unknown'],['Licensors: Nozomi Entertainment'],"['Favorites: 4,387']",['Popularity: #881'],"['Score: 7.511 (scored by 140,157 users)']"
692,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 38'],['Popularity: #4128'],"['Score: 7.511 (scored by 9,966 users)']"
693,"['Genres: Fantasy, Mystery']",['Broadcast: Saturdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 387'],['Popularity: #2442'],"['Score: 7.511 (scored by 20,533 users)']"
694,"['Genres: Comedy, Romance']",[],['Licensors: Netflix'],['Favorites: 58'],['Popularity: #6976'],"['Score: 7.511 (scored by 1,878 users)']"
695,[],['Broadcast: Saturdays at 22:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,053']",['Popularity: #2329'],"['Score: 7.511 (scored by 28,589 users)']"
696,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 122'],['Popularity: #3302'],"['Score: 7.511 (scored by 18,756 users)']"
697,"['Genres: Adventure, Drama, Fantasy, Romance']",['Broadcast: Mondays at 19:30 (JST)'],"['Licensors: Media Blasters, Discotek Media']",['Favorites: 139'],['Popularity: #3598'],"['Score: 7.511 (scored by 16,093 users)']"
698,"['Genres: Action, Comedy, Drama']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #6368'],"['Score: 7.511 (scored by 2,754 users)']"
699,[],[],"['Licensors: None found, add some']",['Favorites: 71'],['Popularity: #5889'],"['Score: 7.511 (scored by 3,918 users)']"
700,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #9025'],"['Score: 7.511 (scored by 1,402 users)']"
701,[],['Broadcast: Sundays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 130'],['Popularity: #3335'],"['Score: 7.511 (scored by 10,649 users)']"
702,[],['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Funimation'],['Favorites: 166'],['Popularity: #2391'],"['Score: 7.511 (scored by 32,266 users)']"
703,"['Genres: Action, Drama, Fantasy, Romance']",['Broadcast: Saturdays at 01:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,118']",['Popularity: #937'],"['Score: 7.511 (scored by 114,459 users)']"
704,"['Genres: Drama, Mystery, Suspense']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 90'],['Popularity: #3630'],"['Score: 7.511 (scored by 10,762 users)']"
705,"['Genres: Drama, Slice of Life']",['Broadcast: Fridays at 00:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,267']",['Popularity: #1339'],"['Score: 7.511 (scored by 45,598 users)']"
706,"['Genres: Comedy, Romance']",['Broadcast: Mondays at 01:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,675']",['Popularity: #593'],"['Score: 7.511 (scored by 180,783 users)']"
707,"['Genres: Action, Adventure, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 36'],['Popularity: #8764'],"['Score: 7.511 (scored by 1,251 users)']"
708,"['Genres: Fantasy, Girls Love, Slice of Life']",['Broadcast: Wednesdays at 20:00 (JST)'],['Licensors: Funimation'],['Favorites: 645'],['Popularity: #1412'],"['Score: 7.501 (scored by 47,896 users)']"
709,"['Genres: Action, Comedy, Supernatural, Ecchi']",['Broadcast: Thursdays at Unknown'],['Licensors: Funimation'],['Favorites: 722'],['Popularity: #564'],"['Score: 7.501 (scored by 211,550 users)']"
710,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 205'],['Popularity: #1173'],"['Score: 7.501 (scored by 98,438 users)']"
711,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Shout! Factory'],['Favorites: 520'],['Popularity: #2848'],"['Score: 7.501 (scored by 23,969 users)']"
712,"['Genres: Action, Adventure, Comedy, Drama, Fantasy']",[],['Licensors: Funimation'],['Favorites: 48'],['Popularity: #2369'],"['Score: 7.501 (scored by 37,049 users)']"
713,"['Genres: Action, Adventure, Mystery, Sci-Fi, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 2,203']",['Popularity: #850'],"['Score: 7.501 (scored by 124,268 users)']"
714,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #7381'],"['Score: 7.501 (scored by 2,502 users)']"
715,"['Genres: Horror, Mystery, Romance, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 107'],['Popularity: #2218'],"['Score: 7.501 (scored by 42,822 users)']"
716,"['Genres: Action, Sci-Fi, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 16'],['Popularity: #3480'],"['Score: 7.501 (scored by 17,634 users)']"
717,[],[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #8947'],"['Score: 7.501 (scored by 1,046 users)']"
718,"['Genres: Comedy, Romance, Supernatural']",[],"['Licensors: ADV Films, Funimation, NYAV Post']",['Favorites: 27'],['Popularity: #4052'],"['Score: 7.501 (scored by 12,506 users)']"
719,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 16,525']",['Popularity: #36'],"['Score: 7.501 (scored by 1,100,025 users)']"
720,"['Genres: Action, Adventure, Drama, Romance']",[],"['Licensors: ADV Films, Central Park Media, Discotek Media']",['Favorites: 231'],['Popularity: #4759'],"['Score: 7.501 (scored by 6,213 users)']"
721,"['Genres: Action, Adventure, Drama, Fantasy']",['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Funimation'],['Favorites: 193'],['Popularity: #1484'],"['Score: 7.501 (scored by 74,532 users)']"
722,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 490'],['Popularity: #964'],"['Score: 7.501 (scored by 131,922 users)']"
723,"['Genres: Comedy, Romance']",[],['Licensors: Sentai Filmworks'],['Favorites: 166'],['Popularity: #997'],"['Score: 7.501 (scored by 125,463 users)']"
724,"['Genres: Adventure, Comedy']",[],['Licensors: Discotek Media'],['Favorites: 8'],['Popularity: #6802'],"['Score: 7.501 (scored by 2,916 users)']"
725,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #5356'],"['Score: 7.501 (scored by 5,962 users)']"
726,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 2,137']",['Popularity: #953'],"['Score: 7.501 (scored by 87,588 users)']"
727,"['Genres: Action, Adventure']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #4395'],"['Score: 7.501 (scored by 8,262 users)']"
728,[],['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 250'],['Popularity: #2220'],"['Score: 7.501 (scored by 36,316 users)']"
729,"['Genres: Adventure, Award Winning, Fantasy']",[],['Licensors: GKIDS'],['Favorites: 46'],['Popularity: #4838'],"['Score: 7.501 (scored by 7,148 users)']"
730,"['Genres: Action, Romance, Sci-Fi']",['Broadcast: Tuesdays at 18:30 (JST)'],"['Licensors: ADV Films, Nozomi Entertainment']",['Favorites: 445'],['Popularity: #2788'],"['Score: 7.501 (scored by 19,092 users)']"
731,"['Genres: Comedy, Slice of Life']",['Broadcast: Sundays at 10:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #9615'],['Score: 7.501 (scored by 679 users)']
732,[],[],"['Licensors: None found, add some']",['Favorites: 35'],['Popularity: #6583'],"['Score: 7.491 (scored by 3,549 users)']"
733,"['Genres: Action, Ecchi']",['Broadcast: Wednesdays at 01:00 (JST)'],"['Licensors: ADV Films, Funimation']","['Favorites: 3,539']",['Popularity: #620'],"['Score: 7.491 (scored by 175,586 users)']"
734,[],['Broadcast: Wednesdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 290'],['Popularity: #2988'],"['Score: 7.491 (scored by 16,001 users)']"
735,[],[],"['Licensors: None found, add some']",['Favorites: 93'],['Popularity: #3081'],"['Score: 7.491 (scored by 16,873 users)']"
736,[],[],['Licensors: Aniplex of America'],['Favorites: 270'],['Popularity: #1208'],"['Score: 7.491 (scored by 99,284 users)']"
737,"['Genres: Adventure, Drama, Romance, Supernatural']",[],['Licensors: Shout! Factory'],['Favorites: 217'],['Popularity: #3161'],"['Score: 7.491 (scored by 15,886 users)']"
738,"['Genres: Comedy, Fantasy']",[],['Licensors: Funimation'],['Favorites: 35'],['Popularity: #2142'],"['Score: 7.491 (scored by 46,668 users)']"
739,"['Genres: Adventure, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #4795'],"['Score: 7.491 (scored by 8,688 users)']"
740,[],['Broadcast: Thursdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 438'],['Popularity: #2045'],"['Score: 7.491 (scored by 29,054 users)']"
741,"['Genres: Action, Supernatural']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 749'],['Popularity: #1603'],"['Score: 7.491 (scored by 45,501 users)']"
742,"['Genres: Action, Drama, Horror, Romance, Supernatural']",['Broadcast: Sundays at 22:30 (JST)'],['Licensors: ADV Films'],"['Favorites: 23,276']",['Popularity: #70'],"['Score: 7.491 (scored by 839,305 users)']"
743,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #5087'],"['Score: 7.491 (scored by 4,545 users)']"
744,[],['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 254'],['Popularity: #2213'],"['Score: 7.491 (scored by 42,765 users)']"
745,"['Genres: Drama, Romance']",['Broadcast: Sundays at 20:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 4,271']",['Popularity: #332'],"['Score: 7.491 (scored by 299,666 users)']"
746,[],[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #6191'],"['Score: 7.491 (scored by 4,525 users)']"
747,"['Genres: Action, Horror, Supernatural']",['Broadcast: Unknown'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 5,786']",['Popularity: #263'],"['Score: 7.491 (scored by 351,057 users)']"
748,"['Genres: Comedy, Sci-Fi']",['Broadcast: Fridays at 01:45 (JST)'],"['Licensors: ADV Films, Funimation']",['Favorites: 937'],['Popularity: #1819'],"['Score: 7.491 (scored by 47,531 users)']"
749,[],['Broadcast: Saturdays at Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 778'],['Popularity: #927'],"['Score: 7.491 (scored by 92,872 users)']"
750,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 189'],['Popularity: #3229'],"['Score: 7.491 (scored by 16,224 users)']"
751,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 24'],['Popularity: #5542'],"['Score: 7.491 (scored by 1,671 users)']"
752,"['Genres: Drama, Romance']",['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,456']",['Popularity: #769'],"['Score: 7.491 (scored by 113,770 users)']"
753,"['Genres: Action, Fantasy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 341'],['Popularity: #2140'],"['Score: 7.491 (scored by 36,005 users)']"
754,[],['Broadcast: Wednesdays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #7102'],"['Score: 7.491 (scored by 2,403 users)']"
755,"['Genres: Action, Boys Love, Comedy, Supernatural']",['Broadcast: Saturdays at 21:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 210'],['Popularity: #3014'],"['Score: 7.491 (scored by 17,611 users)']"
756,"['Genres: Comedy, Drama, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 1,863']",['Popularity: #765'],"['Score: 7.491 (scored by 104,697 users)']"
757,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #3778'],"['Score: 7.491 (scored by 15,206 users)']"
758,"['Genres: Drama, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #8104'],"['Score: 7.491 (scored by 1,338 users)']"
759,"['Genres: Action, Comedy, Drama']",[],['Licensors: Funimation'],['Favorites: 360'],['Popularity: #1584'],"['Score: 7.491 (scored by 61,815 users)']"
760,"['Genres: Action, Comedy']",['Broadcast: Wednesdays at 01:35 (JST)'],['Licensors: VIZ Media'],"['Favorites: 6,103']",['Popularity: #58'],"['Score: 7.491 (scored by 920,437 users)']"
761,"['Genres: Action, Drama, Supernatural']",['Broadcast: Saturdays at 22:00 (JST)'],['Licensors: Funimation'],"['Favorites: 13,102']",['Popularity: #93'],"['Score: 7.491 (scored by 681,607 users)']"
762,"['Genres: Adventure, Mystery, Sci-Fi, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 29'],['Popularity: #3027'],"['Score: 7.491 (scored by 23,184 users)']"
763,[],['Broadcast: Tuesdays at 17:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 409'],['Popularity: #4421'],"['Score: 7.491 (scored by 5,859 users)']"
764,"['Genres: Action, Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #5265'],"['Score: 7.491 (scored by 5,937 users)']"
765,[],[],"['Licensors: None found, add some']",['Favorites: 69'],['Popularity: #3452'],"['Score: 7.491 (scored by 14,103 users)']"
766,[],[],"['Licensors: None found, add some']",['Favorites: 83'],['Popularity: #2963'],"['Score: 7.491 (scored by 19,828 users)']"
767,"['Genres: Comedy, Romance, Ecchi']",['Broadcast: Fridays at 00:50 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 4,178']",['Popularity: #301'],"['Score: 7.491 (scored by 296,760 users)']"
768,"['Genres: Action, Fantasy, Supernatural']",['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Funimation'],"['Favorites: 1,329']",['Popularity: #1576'],"['Score: 7.491 (scored by 46,032 users)']"
769,"['Genres: Comedy, Sports']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #5533'],"['Score: 7.491 (scored by 4,737 users)']"
770,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Wednesdays at 22:30 (JST)'],['Licensors: Funimation'],"['Favorites: 2,039']",['Popularity: #344'],"['Score: 7.491 (scored by 326,852 users)']"
771,"['Genres: Drama, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 348'],['Popularity: #1828'],"['Score: 7.491 (scored by 36,486 users)']"
772,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 482'],['Popularity: #1043'],"['Score: 7.491 (scored by 102,538 users)']"
773,"['Genres: Action, Adventure, Drama, Sci-Fi']",[],"['Licensors: AnimEigo, Discotek Media']",['Favorites: 84'],['Popularity: #5892'],"['Score: 7.491 (scored by 4,114 users)']"
774,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #6507'],"['Score: 7.491 (scored by 3,908 users)']"
775,"['Genres: Comedy, Drama, Romance, Sports']",['Broadcast: Mondays at 07:30 (JST)'],['Licensors: AnimEigo'],['Favorites: 118'],['Popularity: #4497'],"['Score: 7.491 (scored by 3,848 users)']"
776,[],['Broadcast: Sundays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 138'],['Popularity: #4509'],"['Score: 7.491 (scored by 2,296 users)']"
777,[],[],['Licensors: Manga Entertainment'],['Favorites: 284'],['Popularity: #2296'],"['Score: 7.491 (scored by 42,971 users)']"
778,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Geneon Entertainment USA'],['Favorites: 174'],['Popularity: #4387'],"['Score: 7.491 (scored by 7,065 users)']"
779,[],[],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #6633'],"['Score: 7.481 (scored by 4,146 users)']"
780,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Unknown'],"['Licensors: 4Kids Entertainment, Flatiron Film Company']","['Favorites: 4,410']",['Popularity: #551'],"['Score: 7.481 (scored by 238,450 users)']"
781,"['Genres: Action, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 434'],['Popularity: #1416'],"['Score: 7.481 (scored by 58,775 users)']"
782,"['Genres: Comedy, Romance, Slice of Life']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 2,556']",['Popularity: #702'],"['Score: 7.481 (scored by 141,844 users)']"
783,"['Genres: Comedy, Slice of Life']",['Broadcast: Fridays at 21:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 379'],['Popularity: #1979'],"['Score: 7.481 (scored by 39,681 users)']"
784,"['Genres: Horror, Mystery, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 16,766']",['Popularity: #55'],"['Score: 7.481 (scored by 940,469 users)']"
785,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Discotek Media, Illumitoon Entertainment']","['Favorites: 1,035']",['Popularity: #2026'],"['Score: 7.481 (scored by 37,451 users)']"
786,"['Genres: Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #5638'],"['Score: 7.481 (scored by 5,101 users)']"
787,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 48'],['Popularity: #5693'],"['Score: 7.481 (scored by 5,034 users)']"
788,"['Genres: Comedy, Romance']",[],['Licensors: Eleven Arts'],['Favorites: 82'],['Popularity: #4097'],"['Score: 7.481 (scored by 7,336 users)']"
789,"['Genres: Action, Comedy, Romance, Ecchi']",['Broadcast: Sundays at 20:30 (JST)'],['Licensors: Funimation'],"['Favorites: 4,439']",['Popularity: #171'],"['Score: 7.481 (scored by 567,437 users)']"
790,"['Genres: Comedy, Slice of Life']",['Broadcast: Saturdays at 02:25 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,202']",['Popularity: #1055'],"['Score: 7.481 (scored by 91,771 users)']"
791,[],[],['Licensors: Discotek Media'],['Favorites: 21'],['Popularity: #5708'],"['Score: 7.481 (scored by 4,551 users)']"
792,"['Genres: Comedy, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #7617'],"['Score: 7.471 (scored by 1,023 users)']"
793,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 105'],['Popularity: #2301'],"['Score: 7.481 (scored by 8,634 users)']"
794,[],[],['Licensors: Sentai Filmworks'],['Favorites: 168'],['Popularity: #1575'],"['Score: 7.481 (scored by 65,222 users)']"
795,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #9748'],"['Score: 7.481 (scored by 1,187 users)']"
796,[],[],['Licensors: Funimation'],['Favorites: 46'],['Popularity: #2835'],"['Score: 7.481 (scored by 24,202 users)']"
797,[],['Broadcast: Saturdays at 17:35 (JST)'],"['Licensors: None found, add some']",['Favorites: 71'],['Popularity: #4454'],"['Score: 7.481 (scored by 8,819 users)']"
798,[],[],"['Licensors: None found, add some']",['Favorites: 54'],['Popularity: #5794'],"['Score: 7.481 (scored by 2,122 users)']"
799,"['Genres: Action, Award Winning, Drama, Sci-Fi']",[],"['Licensors: Maiden Japan, Manga Entertainment, Bandai Visual USA']",['Favorites: 271'],['Popularity: #3075'],"['Score: 7.481 (scored by 15,455 users)']"
800,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 269'],['Popularity: #2012'],"['Score: 7.481 (scored by 39,564 users)']"
801,"['Genres: Boys Love, Comedy, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 89'],['Popularity: #4147'],"['Score: 7.481 (scored by 7,234 users)']"
802,"['Genres: Comedy, Drama, Fantasy']",['Broadcast: Saturdays at 07:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 422'],['Popularity: #3258'],"['Score: 7.481 (scored by 16,323 users)']"
803,[],[],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #5907'],"['Score: 7.481 (scored by 4,794 users)']"
804,"['Genres: Comedy, Romance']",['Broadcast: Tuesdays at Unknown'],"['Licensors: NIS America, Inc.']","['Favorites: 5,983']",['Popularity: #133'],"['Score: 7.481 (scored by 574,134 users)']"
805,"['Genres: Fantasy, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 90'],['Popularity: #5759'],"['Score: 7.471 (scored by 3,291 users)']"
806,"['Genres: Slice of Life, Supernatural']",['Broadcast: Fridays at 01:58 (JST)'],"['Licensors: None found, add some']",['Favorites: 685'],['Popularity: #1550'],"['Score: 7.471 (scored by 50,191 users)']"
807,[],[],"['Licensors: None found, add some']",['Favorites: 130'],['Popularity: #3377'],"['Score: 7.471 (scored by 13,219 users)']"
808,"['Genres: Action, Fantasy, Sci-Fi']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,312']",['Popularity: #1113'],"['Score: 7.471 (scored by 20,343 users)']"
809,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Sundays at 01:30 (JST)'],['Licensors: Crunchyroll'],"['Favorites: 2,727']",['Popularity: #498'],"['Score: 7.471 (scored by 218,704 users)']"
810,[],['Broadcast: Wednesdays at 02:05 (JST)'],['Licensors: Funimation'],['Favorites: 793'],['Popularity: #1494'],"['Score: 7.471 (scored by 60,462 users)']"
811,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #6017'],"['Score: 7.471 (scored by 4,501 users)']"
812,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 71'],['Popularity: #2090'],"['Score: 7.471 (scored by 34,126 users)']"
813,"['Genres: Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #4683'],"['Score: 7.471 (scored by 7,525 users)']"
