,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
0,"['Genres: Action, Supernatural']",['Broadcast: Thursdays at 08:00 (JST)'],['Licensors: Maiden Japan'],['Favorites: 174'],['Popularity: #1889'],"['Score: 6.901 (scored by 46,286 users)']"
1,"['Genres: Adventure, Sci-Fi, Sports']",['Broadcast: Fridays at 18:30 (JST)'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 33'],['Popularity: #6137'],"['Score: 6.911 (scored by 3,234 users)']"
2,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #10860'],"['Score: 6.901 (scored by 1,063 users)']"
3,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 14'],['Popularity: #5463'],"['Score: 6.901 (scored by 4,370 users)']"
4,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #10807'],['Score: 6.901 (scored by 995 users)']
5,"['Genres: Adventure, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 0'],['Popularity: #9457'],"['Score: 6.901 (scored by 1,289 users)']"
6,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #10940'],['Score: 6.901 (scored by 504 users)']
7,[],[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #6395'],"['Score: 6.901 (scored by 1,825 users)']"
8,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Unknown'],['Licensors: Saban Entertainment'],['Favorites: 17'],['Popularity: #7191'],"['Score: 6.911 (scored by 1,513 users)']"
9,"['Genres: Comedy, Ecchi']",[],['Licensors: Sentai Filmworks'],['Favorites: 20'],['Popularity: #3421'],"['Score: 6.891 (scored by 15,865 users)']"
10,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 35'],['Popularity: #7052'],"['Score: 6.901 (scored by 3,394 users)']"
11,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #8233'],"['Score: 6.901 (scored by 1,256 users)']"
12,"['Genres: Boys Love, Comedy']",[],['Licensors: Nozomi Entertainment'],['Favorites: 75'],['Popularity: #3579'],"['Score: 6.901 (scored by 18,010 users)']"
13,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #12499'],['Score: 6.901 (scored by 426 users)']
14,[],[],['Licensors: Funimation'],['Favorites: 256'],['Popularity: #2627'],"['Score: 6.901 (scored by 18,316 users)']"
15,"['Genres: Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 45'],['Popularity: #4115'],"['Score: 6.901 (scored by 8,806 users)']"
16,"['Genres: Action, Mystery, Sci-Fi, Suspense']",[],['Licensors: Funimation'],['Favorites: 154'],['Popularity: #2304'],"['Score: 6.901 (scored by 34,204 users)']"
17,"['Genres: Comedy, Fantasy']",['Broadcast: Saturdays at 07:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #9460'],['Score: 6.901 (scored by 725 users)']
18,"['Genres: Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #3809'],"['Score: 6.901 (scored by 14,660 users)']"
19,"['Genres: Action, Comedy, Sci-Fi, Sports']",['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: 4Kids Entertainment, Discotek Media']",['Favorites: 56'],['Popularity: #4884'],"['Score: 6.901 (scored by 8,426 users)']"
20,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 1'],['Popularity: #6215'],"['Score: 6.901 (scored by 4,902 users)']"
21,"['Genres: Action, Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #10611'],['Score: 6.901 (scored by 373 users)']
22,"['Genres: Drama, Romance, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #9564'],['Score: 6.901 (scored by 736 users)']
23,"['Genres: Comedy, Girls Love']",['Broadcast: Fridays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 181'],['Popularity: #1713'],"['Score: 6.891 (scored by 48,336 users)']"
24,[],['Broadcast: Mondays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #10335'],['Score: 6.891 (scored by 627 users)']
25,[],[],['Licensors: Sentai Filmworks'],['Favorites: 6'],['Popularity: #7319'],"['Score: 6.891 (scored by 3,061 users)']"
26,"['Genres: Drama, Mystery, Romance, Supernatural']",['Broadcast: Unknown'],['Licensors: VIZ Media'],"['Favorites: 7,227']",['Popularity: #335'],"['Score: 6.891 (scored by 341,130 users)']"
27,"['Genres: Comedy, Slice of Life']",['Broadcast: Fridays at 23:17 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 66'],['Popularity: #3101'],"['Score: 6.891 (scored by 18,396 users)']"
28,"['Genres: Drama, Romance']",['Broadcast: Sundays at 01:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,227']",['Popularity: #741'],"['Score: 6.891 (scored by 133,902 users)']"
29,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 103'],['Popularity: #2810'],"['Score: 6.891 (scored by 28,633 users)']"
30,"['Genres: Comedy, Ecchi']",[],['Licensors: Media Blasters'],['Favorites: 119'],['Popularity: #2035'],"['Score: 6.891 (scored by 42,276 users)']"
31,"['Genres: Action, Mystery, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #6208'],"['Score: 6.891 (scored by 3,019 users)']"
32,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #7031'],"['Score: 6.891 (scored by 2,359 users)']"
33,"['Genres: Slice of Life, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 35'],['Popularity: #3136'],"['Score: 6.891 (scored by 14,981 users)']"
34,"['Genres: Comedy, Supernatural']",['Broadcast: Saturdays at 17:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 135'],['Popularity: #2072'],"['Score: 6.891 (scored by 31,791 users)']"
35,"['Genres: Action, Adventure, Comedy, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 5'],['Popularity: #7005'],"['Score: 6.891 (scored by 2,757 users)']"
36,[],[],['Licensors: Bandai Entertainment'],['Favorites: 15'],['Popularity: #5506'],"['Score: 6.891 (scored by 5,609 users)']"
37,"['Genres: Mystery, Slice of Life']",['Broadcast: Tuesdays at 01:20 (JST)'],"['Licensors: None found, add some']",['Favorites: 61'],['Popularity: #5592'],"['Score: 6.891 (scored by 4,379 users)']"
38,"['Genres: Action, Drama']",['Broadcast: Sundays at 00:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #12739'],['Score: 6.891 (scored by 215 users)']
39,[],[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #5324'],"['Score: 6.891 (scored by 6,119 users)']"
40,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 32'],['Popularity: #5825'],"['Score: 6.901 (scored by 6,532 users)']"
41,[],[],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #8953'],"['Score: 6.891 (scored by 1,588 users)']"
42,"['Genres: Adventure, Comedy, Drama, Fantasy']",[],"['Licensors: 4Kids Entertainment, Miramax Films']",['Favorites: 63'],['Popularity: #1400'],"['Score: 6.891 (scored by 93,905 users)']"
43,"['Genres: Action, Sci-Fi']",[],['Licensors: GKIDS'],['Favorites: 10'],['Popularity: #3970'],"['Score: 6.891 (scored by 13,468 users)']"
44,[],[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #4235'],"['Score: 6.891 (scored by 8,885 users)']"
45,"['Genres: Action, Supernatural']",['Broadcast: Tuesdays at 23:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,277']",['Popularity: #804'],"['Score: 6.891 (scored by 110,957 users)']"
46,"['Genres: Adventure, Comedy, Supernatural']",['Broadcast: Thursdays at 17:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,611']",['Popularity: #895'],"['Score: 6.891 (scored by 62,366 users)']"
47,"['Genres: Drama, Romance, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9593'],['Score: 6.891 (scored by 523 users)']
48,"['Genres: Action, Fantasy, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 154'],['Popularity: #3690'],"['Score: 6.891 (scored by 5,149 users)']"
49,[],['Broadcast: Sundays at 02:20 (JST)'],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #8444'],"['Score: 6.891 (scored by 1,332 users)']"
50,[],[],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #3300'],"['Score: 6.891 (scored by 15,558 users)']"
51,"['Genres: Action, Drama']",[],['Licensors: Funimation'],['Favorites: 30'],['Popularity: #2784'],"['Score: 6.891 (scored by 27,221 users)']"
52,"['Genres: Comedy, Supernatural']",['Broadcast: Mondays at 19:00 (JST)'],['Licensors: Geneon Entertainment USA'],['Favorites: 27'],['Popularity: #4301'],"['Score: 6.891 (scored by 9,822 users)']"
53,"['Genres: Drama, Romance, Sports']",[],['Licensors: Discotek Media'],['Favorites: 11'],['Popularity: #8419'],"['Score: 6.891 (scored by 1,654 users)']"
54,"['Genres: Action, Fantasy, Supernatural']",['Broadcast: Saturdays at 02:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 124'],['Popularity: #2654'],"['Score: 6.891 (scored by 25,785 users)']"
55,"['Genres: Comedy, Sports']",['Broadcast: Sundays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 83'],['Popularity: #3138'],"['Score: 6.891 (scored by 15,856 users)']"
56,[],[],"['Licensors: None found, add some']",['Favorites: 50'],['Popularity: #5376'],"['Score: 6.891 (scored by 4,494 users)']"
57,"['Genres: Drama, Sports']",['Broadcast: Sundays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 44'],['Popularity: #6228'],"['Score: 6.891 (scored by 3,490 users)']"
58,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 214'],['Popularity: #2133'],"['Score: 6.891 (scored by 29,096 users)']"
59,"['Genres: Action, Comedy, Ecchi']",['Broadcast: Wednesdays at 23:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 929'],['Popularity: #581'],"['Score: 6.891 (scored by 193,527 users)']"
60,"['Genres: Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 37'],['Popularity: #9838'],['Score: 6.891 (scored by 371 users)']
61,"['Genres: Adventure, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #9974'],['Score: 6.891 (scored by 502 users)']
62,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #9867'],"['Score: 6.891 (scored by 1,117 users)']"
63,"['Genres: Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #8096'],"['Score: 6.891 (scored by 1,498 users)']"
64,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 67'],['Popularity: #1935'],"['Score: 6.891 (scored by 50,404 users)']"
65,"['Genres: Action, Adventure']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #7111'],"['Score: 6.891 (scored by 1,518 users)']"
66,[],[],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #4296'],"['Score: 6.891 (scored by 7,608 users)']"
67,"['Genres: Comedy, Romance, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #4473'],"['Score: 6.891 (scored by 9,586 users)']"
68,"['Genres: Comedy, Drama, Mystery']",['Broadcast: Saturdays at 01:55 (JST)'],['Licensors: Funimation'],['Favorites: 188'],['Popularity: #2150'],"['Score: 6.891 (scored by 23,945 users)']"
69,"['Genres: Comedy, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 57'],['Popularity: #2512'],"['Score: 6.891 (scored by 30,727 users)']"
70,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #14348'],['Score: 6.891 (scored by 309 users)']
71,"['Genres: Fantasy, Romance']",[],['Licensors: Discotek Media'],['Favorites: 30'],['Popularity: #7594'],"['Score: 6.881 (scored by 2,418 users)']"
72,"['Genres: Action, Adventure, Drama, Fantasy']",[],['Licensors: Central Park Media'],['Favorites: 79'],['Popularity: #4393'],"['Score: 6.881 (scored by 5,993 users)']"
73,"['Genres: Award Winning, Horror, Supernatural']",[],['Licensors: Manga Entertainment'],['Favorites: 240'],['Popularity: #1809'],"['Score: 6.881 (scored by 57,542 users)']"
74,[],['Broadcast: Fridays at 01:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 21'],['Popularity: #8838'],"['Score: 6.881 (scored by 1,045 users)']"
75,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 2'],['Popularity: #7127'],"['Score: 6.881 (scored by 2,450 users)']"
76,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #11754'],['Score: 6.881 (scored by 491 users)']
77,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8214'],"['Score: 6.881 (scored by 2,541 users)']"
78,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #9625'],['Score: 6.881 (scored by 625 users)']
79,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 75'],['Popularity: #2307'],"['Score: 6.881 (scored by 32,606 users)']"
80,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Central Park Media'],['Favorites: 57'],['Popularity: #4842'],"['Score: 6.881 (scored by 6,975 users)']"
81,"['Genres: Adventure, Comedy, Fantasy, Ecchi']",[],['Licensors: Sentai Filmworks'],['Favorites: 205'],['Popularity: #2406'],"['Score: 6.881 (scored by 26,139 users)']"
82,"['Genres: Comedy, Slice of Life']",['Broadcast: Fridays at 02:16 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 74'],['Popularity: #3019'],"['Score: 6.881 (scored by 16,730 users)']"
83,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #5898'],"['Score: 6.881 (scored by 5,426 users)']"
84,"['Genres: Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #9728'],"['Score: 6.871 (scored by 1,280 users)']"
85,"['Genres: Action, Adventure, Comedy, Drama, Sci-Fi']",['Broadcast: Tuesdays at 02:55 (JST)'],['Licensors: ADV Films'],['Favorites: 29'],['Popularity: #6081'],"['Score: 6.881 (scored by 3,425 users)']"
86,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Saturdays at 19:30 (JST)'],['Licensors: 4Kids Entertainment'],['Favorites: 297'],['Popularity: #3655'],"['Score: 6.881 (scored by 15,652 users)']"
87,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #8382'],"['Score: 6.881 (scored by 2,132 users)']"
88,"['Genres: Comedy, Slice of Life']",[],['Licensors: iQIYI'],['Favorites: 17'],['Popularity: #10024'],['Score: 6.881 (scored by 620 users)']
89,"['Genres: Fantasy, Mystery']",[],['Licensors: Sentai Filmworks'],['Favorites: 21'],['Popularity: #3822'],"['Score: 6.881 (scored by 14,684 users)']"
90,"['Genres: Action, Award Winning, Drama, Sci-Fi']",[],"['Licensors: VIZ Media, Discotek Media']",['Favorites: 122'],['Popularity: #4306'],"['Score: 6.891 (scored by 5,230 users)']"
91,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #13735'],['Score: 6.881 (scored by 324 users)']
92,"['Genres: Adventure, Comedy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #6939'],"['Score: 6.881 (scored by 3,848 users)']"
93,"['Genres: Action, Adventure, Comedy, Sci-Fi, Ecchi']",[],['Licensors: Funimation'],['Favorites: 3'],['Popularity: #6660'],"['Score: 6.881 (scored by 2,773 users)']"
94,"['Genres: Drama, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #9452'],['Score: 6.881 (scored by 802 users)']
95,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #9118'],"['Score: 6.881 (scored by 1,594 users)']"
96,[],['Broadcast: Fridays at 20:30 (JST)'],['Licensors: Funimation'],['Favorites: 293'],['Popularity: #2120'],"['Score: 6.881 (scored by 31,153 users)']"
97,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Bandai Entertainment'],['Favorites: 11'],['Popularity: #5426'],"['Score: 6.881 (scored by 4,625 users)']"
98,"['Genres: Action, Drama, Horror, Romance, Sci-Fi']",['Broadcast: Tuesdays at 22:00 (JST)'],['Licensors: Mill Creek Entertainment'],['Favorites: 304'],['Popularity: #1955'],"['Score: 6.881 (scored by 31,530 users)']"
99,"['Genres: Comedy, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #7037'],"['Score: 6.881 (scored by 2,949 users)']"
100,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: VIZ Media, NYAV Post']",['Favorites: 22'],['Popularity: #6461'],"['Score: 6.881 (scored by 3,448 users)']"
101,"['Genres: Drama, Sports']",['Broadcast: Mondays at 22:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #4335'],"['Score: 6.881 (scored by 8,797 users)']"
102,"['Genres: Comedy, Drama']",['Broadcast: Sundays at 22:00 (JST)'],['Licensors: Funimation'],['Favorites: 563'],['Popularity: #1595'],"['Score: 6.881 (scored by 51,706 users)']"
103,"['Genres: Action, Supernatural']",['Broadcast: Thursdays at 00:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,119']",['Popularity: #810'],"['Score: 6.881 (scored by 113,504 users)']"
104,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #2172'],"['Score: 6.881 (scored by 45,202 users)']"
105,[],[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #4388'],"['Score: 6.881 (scored by 5,939 users)']"
106,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #12812'],['Score: 6.881 (scored by 227 users)']
107,[],[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #13341'],['Score: 6.881 (scored by 404 users)']
108,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: The Pokemon Company International'],['Favorites: 31'],['Popularity: #2066'],"['Score: 6.881 (scored by 52,971 users)']"
109,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #9790'],['Score: 6.891 (scored by 799 users)']
110,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 17:35 (JST)'],['Licensors: Funimation'],['Favorites: 414'],['Popularity: #1084'],"['Score: 6.881 (scored by 74,885 users)']"
111,"['Genres: Comedy, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #6731'],"['Score: 6.881 (scored by 3,418 users)']"
112,"['Genres: Action, Comedy']",['Broadcast: Fridays at 01:20 (JST)'],['Licensors: Aniplex of America'],['Favorites: 861'],['Popularity: #1558'],"['Score: 6.881 (scored by 47,007 users)']"
113,"['Genres: Comedy, Fantasy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #5936'],"['Score: 6.881 (scored by 4,387 users)']"
114,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #13175'],['Score: 6.881 (scored by 446 users)']
115,"['Genres: Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #8820'],"['Score: 6.881 (scored by 1,461 users)']"
116,[],['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 247'],['Popularity: #3036'],"['Score: 6.881 (scored by 16,271 users)']"
117,"['Genres: Action, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 65'],['Popularity: #3944'],"['Score: 6.881 (scored by 10,721 users)']"
118,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 59'],['Popularity: #3756'],"['Score: 6.881 (scored by 9,449 users)']"
119,"['Genres: Action, Comedy, Ecchi']",['Broadcast: Unknown'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 592'],['Popularity: #1165'],"['Score: 6.881 (scored by 88,382 users)']"
120,[],[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #7664'],"['Score: 6.881 (scored by 2,288 users)']"
121,"['Genres: Drama, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8622'],"['Score: 6.881 (scored by 1,244 users)']"
122,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #8308'],"['Score: 6.881 (scored by 1,539 users)']"
123,"['Genres: Drama, Sci-Fi, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #5888'],"['Score: 6.871 (scored by 5,633 users)']"
124,[],[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #6865'],"['Score: 6.871 (scored by 2,285 users)']"
125,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #8270'],['Score: 6.871 (scored by 981 users)']
126,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 162'],['Popularity: #954'],"['Score: 6.881 (scored by 131,382 users)']"
127,"['Genres: Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #7695'],"['Score: 6.871 (scored by 1,882 users)']"
128,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Unknown'],['Licensors: 4Kids Entertainment'],['Favorites: 16'],['Popularity: #3697'],"['Score: 6.871 (scored by 15,414 users)']"
129,"['Genres: Adventure, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #10417'],['Score: 6.871 (scored by 638 users)']
130,"['Genres: Comedy, Fantasy']",['Broadcast: Sundays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 59'],['Popularity: #3052'],"['Score: 6.871 (scored by 17,961 users)']"
131,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #7820'],"['Score: 6.871 (scored by 1,161 users)']"
132,[],[],['Licensors: Funimation'],['Favorites: 3'],['Popularity: #4160'],"['Score: 6.871 (scored by 10,653 users)']"
133,"['Genres: Comedy, Romance, Sci-Fi']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 83'],['Popularity: #3412'],"['Score: 6.871 (scored by 17,496 users)']"
134,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #9240'],"['Score: 6.871 (scored by 1,269 users)']"
135,"['Genres: Adventure, Drama, Fantasy, Sci-Fi']",['Broadcast: Thursdays at 01:30 (JST)'],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 231'],['Popularity: #2295'],"['Score: 6.871 (scored by 34,535 users)']"
136,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #13130'],['Score: 6.881 (scored by 481 users)']
137,"['Genres: Avant Garde, Award Winning, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #13414'],['Score: 6.871 (scored by 293 users)']
138,[],['Broadcast: Mondays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #5755'],"['Score: 6.871 (scored by 5,784 users)']"
139,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9393'],"['Score: 6.871 (scored by 1,487 users)']"
140,"['Genres: Fantasy, Sports']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #11465'],['Score: 6.861 (scored by 594 users)']
141,"['Genres: Award Winning, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #5186'],"['Score: 6.871 (scored by 5,204 users)']"
142,"['Genres: Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 98'],['Popularity: #3515'],"['Score: 6.871 (scored by 13,297 users)']"
143,"['Genres: Drama, Romance, Ecchi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #3397'],"['Score: 6.871 (scored by 15,913 users)']"
144,"['Genres: Comedy, Romance']",['Broadcast: Saturdays at 17:30 (JST)'],['Licensors: Funimation'],['Favorites: 303'],['Popularity: #1380'],"['Score: 6.871 (scored by 67,539 users)']"
145,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Sundays at 09:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 150'],['Popularity: #4481'],"['Score: 6.871 (scored by 3,907 users)']"
146,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 553'],['Popularity: #1158'],"['Score: 6.871 (scored by 84,675 users)']"
147,"['Genres: Comedy, Drama, Romance, Sci-Fi']",[],['Licensors: Geneon Entertainment USA'],['Favorites: 8'],['Popularity: #7612'],"['Score: 6.871 (scored by 2,828 users)']"
148,"['Genres: Action, Comedy, Romance']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,107']",['Popularity: #1108'],"['Score: 6.871 (scored by 68,348 users)']"
149,"['Genres: Comedy, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #3901'],"['Score: 6.871 (scored by 13,566 users)']"
150,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #7004'],"['Score: 6.871 (scored by 1,591 users)']"
151,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #9859'],['Score: 6.871 (scored by 747 users)']
152,"['Genres: Drama, Mystery, Sci-Fi']",['Broadcast: Sundays at 22:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,110']",['Popularity: #649'],"['Score: 6.871 (scored by 162,768 users)']"
153,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #5412'],"['Score: 6.871 (scored by 4,396 users)']"
154,"['Genres: Horror, Supernatural']",['Broadcast: Fridays at 00:45 (JST)'],"['Licensors: None found, add some']",['Favorites: 42'],['Popularity: #5591'],"['Score: 6.871 (scored by 3,769 users)']"
155,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #6159'],"['Score: 6.871 (scored by 3,902 users)']"
