,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
137,"['Genres: Award Winning, Drama, Mystery, Suspense']",[],['Licensors: Aniplex of America'],"['Favorites: 8,185']",['Popularity: #590'],"['Score: 8.471 (scored by 211,054 users)']"
138,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']","['Favorites: 4,563']",['Popularity: #250'],"['Score: 8.461 (scored by 438,047 users)']"
139,[],['Broadcast: Sundays at 02:20 (JST)'],"['Licensors: Funimation, Bandai Entertainment']","['Favorites: 22,079']",['Popularity: #184'],"['Score: 8.461 (scored by 341,868 users)']"
140,"['Genres: Action, Adventure, Drama, Fantasy, Mystery']",[],"['Licensors: None found, add some']","['Favorites: 6,148']",['Popularity: #1024'],"['Score: 8.451 (scored by 70,412 users)']"
141,"['Genres: Comedy, Mystery, Supernatural']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 2,779']",['Popularity: #439'],"['Score: 8.451 (scored by 222,212 users)']"
142,"['Genres: Drama, Fantasy, Suspense']",['Broadcast: Wednesdays at 22:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 11,603']",['Popularity: #204'],"['Score: 8.451 (scored by 449,991 users)']"
143,"['Genres: Drama, Sci-Fi']",[],['Licensors: Funimation'],"['Favorites: 2,496']",['Popularity: #345'],"['Score: 8.451 (scored by 335,766 users)']"
144,"['Genres: Action, Comedy, Supernatural']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 21,212']",['Popularity: #288'],"['Score: 8.451 (scored by 308,766 users)']"
145,"['Genres: Comedy, Mystery, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 931'],['Popularity: #1029'],"['Score: 8.451 (scored by 97,889 users)']"
146,"['Genres: Action, Adventure']",['Broadcast: Mondays at 23:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,375']",['Popularity: #1405'],"['Score: 8.451 (scored by 70,297 users)']"
147,[],['Broadcast: Saturdays at 01:25 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,216']",['Popularity: #1309'],"['Score: 8.451 (scored by 68,774 users)']"
148,[],['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 69,749']",['Popularity: #37'],"['Score: 8.441 (scored by 1,134,847 users)']"
149,"['Genres: Action, Adventure, Drama, Supernatural']",['Broadcast: Saturdays at 00:30 (JST)'],['Licensors: VIZ Media'],"['Favorites: 19,487']",['Popularity: #134'],"['Score: 8.441 (scored by 721,587 users)']"
150,"['Genres: Adventure, Fantasy, Mystery, Slice of Life, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 115'],['Popularity: #1943'],"['Score: 8.441 (scored by 46,533 users)']"
151,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']","['Favorites: 2,339']",['Popularity: #1274'],"['Score: 8.441 (scored by 72,578 users)']"
152,"['Genres: Drama, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 375'],['Popularity: #3338'],"['Score: 8.441 (scored by 18,705 users)']"
153,"['Genres: Drama, Romance']",['Broadcast: Sundays at 01:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,599']",['Popularity: #1340'],"['Score: 8.431 (scored by 83,052 users)']"
154,"['Genres: Action, Award Winning, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Bandai Entertainment, Manga Entertainment']","['Favorites: 8,316']",['Popularity: #537'],"['Score: 8.431 (scored by 158,441 users)']"
155,"['Genres: Action, Adventure, Drama, Fantasy, Mystery']",[],"['Licensors: None found, add some']","['Favorites: 1,132']",['Popularity: #1948'],"['Score: 8.431 (scored by 42,940 users)']"
156,"['Genres: Fantasy, Horror, Mystery, Supernatural']",['Broadcast: Fridays at 00:45 (JST)'],"['Licensors: Discotek Media, Flatiron Film Company']","['Favorites: 7,488']",['Popularity: #724'],"['Score: 8.431 (scored by 83,910 users)']"
157,"['Genres: Comedy, Supernatural']",['Broadcast: Wednesdays at 01:35 (JST)'],"['Licensors: None found, add some']","['Favorites: 3,982']",['Popularity: #329'],"['Score: 8.431 (scored by 349,768 users)']"
158,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 43'],['Popularity: #3133'],"['Score: 8.431 (scored by 15,800 users)']"
159,[],['Broadcast: Saturdays at 02:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 17,831']",['Popularity: #244'],"['Score: 8.431 (scored by 378,028 users)']"
160,"['Genres: Drama, Romance']",[],['Licensors: Funimation'],"['Favorites: 5,393']",['Popularity: #585'],"['Score: 8.421 (scored by 178,936 users)']"
161,"['Genres: Comedy, Supernatural']",['Broadcast: Not scheduled once per week'],['Licensors: Funimation'],"['Favorites: 26,808']",['Popularity: #136'],"['Score: 8.421 (scored by 559,438 users)']"
162,"['Genres: Action, Sci-Fi, Suspense']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 9,700']",['Popularity: #411'],"['Score: 8.421 (scored by 213,463 users)']"
163,"['Genres: Action, Adventure, Comedy, Drama, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 710'],['Popularity: #2876'],"['Score: 8.421 (scored by 26,313 users)']"
164,"['Genres: Drama, Fantasy']",[],['Licensors: Funimation'],"['Favorites: 1,397']",['Popularity: #546'],"['Score: 8.411 (scored by 218,315 users)']"
165,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 18:00 (JST)'],['Licensors: VIZ Media'],"['Favorites: 10,250']",['Popularity: #353'],"['Score: 8.411 (scored by 269,440 users)']"
166,[],['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 36,487']",['Popularity: #54'],"['Score: 8.411 (scored by 992,894 users)']"
167,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 616'],['Popularity: #2385'],"['Score: 8.411 (scored by 39,770 users)']"
168,"['Genres: Drama, Slice of Life, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 183'],['Popularity: #2439'],"['Score: 8.411 (scored by 22,620 users)']"
169,[],[],"['Licensors: None found, add some']","['Favorites: 1,817']",['Popularity: #414'],"['Score: 8.411 (scored by 283,833 users)']"
170,"['Genres: Drama, Fantasy']",[],['Licensors: Eleven Arts'],"['Favorites: 6,759']",['Popularity: #525'],"['Score: 8.401 (scored by 170,899 users)']"
171,[],[],"['Licensors: None found, add some']",['Favorites: 130'],['Popularity: #2161'],"['Score: 8.401 (scored by 41,943 users)']"
172,"['Genres: Action, Drama, Fantasy, Mystery']",['Broadcast: Saturdays at 21:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 12,275']",['Popularity: #478'],"['Score: 8.401 (scored by 180,071 users)']"
173,"['Genres: Action, Mystery, Romance, Supernatural, Suspense']",[],['Licensors: Aniplex of America'],"['Favorites: 2,260']",['Popularity: #1087'],"['Score: 8.401 (scored by 107,114 users)']"
174,"['Genres: Drama, Sports']",['Broadcast: Wednesdays at 01:29 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 5,685']",['Popularity: #775'],"['Score: 8.401 (scored by 127,525 users)']"
175,"['Genres: Drama, Slice of Life']",['Broadcast: Saturdays at 23:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 14,899']",['Popularity: #286'],"['Score: 8.391 (scored by 264,988 users)']"
176,"['Genres: Drama, Sports']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 1,574']",['Popularity: #961'],"['Score: 8.391 (scored by 123,336 users)']"
177,"['Genres: Drama, Romance, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']","['Favorites: 2,967']",['Popularity: #1647'],"['Score: 8.391 (scored by 48,840 users)']"
178,"['Genres: Comedy, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 946'],['Popularity: #1354'],"['Score: 8.391 (scored by 76,105 users)']"
179,"['Genres: Drama, Slice of Life, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 67'],['Popularity: #3064'],"['Score: 8.391 (scored by 18,835 users)']"
180,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Tuesdays at 23:00 (JST)'],['Licensors: Funimation'],"['Favorites: 10,146']",['Popularity: #183'],"['Score: 8.391 (scored by 472,324 users)']"
181,"['Genres: Action, Adventure, Drama, Supernatural']",[],['Licensors: Funimation'],"['Favorites: 4,208']",['Popularity: #1723'],"['Score: 8.391 (scored by 46,966 users)']"
182,[],['Broadcast: Mondays at 01:35 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 889'],['Popularity: #1733'],"['Score: 8.381 (scored by 41,089 users)']"
183,[],['Broadcast: Sundays at 02:20 (JST)'],['Licensors: Funimation'],"['Favorites: 12,417']",['Popularity: #297'],"['Score: 8.381 (scored by 322,588 users)']"
184,"['Genres: Action, Sci-Fi']",[],['Licensors: Sony Pictures Entertainment'],"['Favorites: 1,397']",['Popularity: #593'],"['Score: 8.381 (scored by 201,960 users)']"
185,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 23:15 (JST)'],"['Licensors: None found, add some']","['Favorites: 3,642']",['Popularity: #343'],"['Score: 8.381 (scored by 327,103 users)']"
186,"['Genres: Action, Comedy, Mystery, Supernatural']",['Broadcast: Fridays at 00:30 (JST)'],"['Licensors: Funimation, Aniplex of America']","['Favorites: 22,743']",['Popularity: #172'],"['Score: 8.371 (scored by 366,841 users)']"
187,"['Genres: Adventure, Drama, Supernatural']",['Broadcast: Mondays at 22:50 (JST)'],"['Licensors: None found, add some']","['Favorites: 13,148']",['Popularity: #207'],"['Score: 8.371 (scored by 319,433 users)']"
188,[],['Broadcast: Fridays at 00:45 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 5,958']",['Popularity: #415'],"['Score: 8.371 (scored by 233,843 users)']"
189,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 13,271']",['Popularity: #273'],"['Score: 8.371 (scored by 357,213 users)']"
190,[],[],"['Licensors: None found, add some']",['Favorites: 82'],['Popularity: #4794'],"['Score: 8.371 (scored by 10,615 users)']"
191,"['Genres: Action, Mystery, Supernatural']",[],['Licensors: Aniplex of America'],"['Favorites: 3,322']",['Popularity: #398'],"['Score: 8.371 (scored by 265,438 users)']"
192,"['Genres: Adventure, Drama, Fantasy, Mystery, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 199'],['Popularity: #1671'],"['Score: 8.371 (scored by 44,212 users)']"
193,"['Genres: Drama, Suspense']",[],['Licensors: Aniplex of America'],"['Favorites: 1,015']",['Popularity: #1111'],"['Score: 8.371 (scored by 95,911 users)']"
194,"['Genres: Drama, Fantasy, Ecchi']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Funimation'],"['Favorites: 26,921']",['Popularity: #120'],"['Score: 8.371 (scored by 663,792 users)']"
195,"['Genres: Award Winning, Drama, Suspense']",['Broadcast: Fridays at 01:25 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 51,632']",['Popularity: #97'],"['Score: 8.361 (scored by 710,173 users)']"
196,"['Genres: Action, Comedy']",['Broadcast: Saturdays at 23:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 6,342']",['Popularity: #267'],"['Score: 8.361 (scored by 289,775 users)']"
197,[],['Broadcast: Saturdays at 01:25 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 4,949']",['Popularity: #179'],"['Score: 8.361 (scored by 520,011 users)']"
198,"['Genres: Action, Horror, Supernatural']",[],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 20,557']",['Popularity: #170'],"['Score: 8.361 (scored by 452,038 users)']"
199,"['Genres: Adventure, Award Winning, Fantasy']",[],"['Licensors: Disney Platform Distribution, GKIDS']","['Favorites: 4,776']",['Popularity: #602'],"['Score: 8.361 (scored by 218,093 users)']"
200,"['Genres: Comedy, Drama, Romance']",['Broadcast: Saturdays at 17:30 (JST)'],['Licensors: Media Blasters'],"['Favorites: 1,362']",['Popularity: #622'],"['Score: 8.351 (scored by 204,186 users)']"
201,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 88'],['Popularity: #2425'],"['Score: 8.351 (scored by 32,555 users)']"
202,"['Genres: Award Winning, Comedy']",[],['Licensors: Sentai Filmworks'],"['Favorites: 2,606']",['Popularity: #692'],"['Score: 8.351 (scored by 182,598 users)']"
203,"['Genres: Drama, Fantasy, Suspense']",['Broadcast: Wednesdays at 22:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 11,137']",['Popularity: #135'],"['Score: 8.351 (scored by 578,572 users)']"
204,"['Genres: Action, Horror, Sci-Fi']",['Broadcast: Thursdays at 01:29 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 32,926']",['Popularity: #42'],"['Score: 8.341 (scored by 1,077,664 users)']"
205,"['Genres: Action, Avant Garde, Award Winning, Drama, Sci-Fi, Suspense']",['Broadcast: Wednesdays at 18:30 (JST)'],"['Licensors: ADV Films, GKIDS']","['Favorites: 97,963']",['Popularity: #46'],"['Score: 8.341 (scored by 995,009 users)']"
206,"['Genres: Action, Sci-Fi, Suspense']",['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Funimation'],"['Favorites: 37,202']",['Popularity: #59'],"['Score: 8.341 (scored by 743,814 users)']"
207,"['Genres: Adventure, Comedy, Sci-Fi']",[],['Licensors: Crunchyroll'],['Favorites: 607'],['Popularity: #1241'],"['Score: 8.341 (scored by 76,049 users)']"
208,"['Genres: Boys Love, Drama, Romance']",['Broadcast: Fridays at 00:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 16,134']",['Popularity: #379'],"['Score: 8.341 (scored by 282,240 users)']"
209,"['Genres: Mystery, Romance, Supernatural']",['Broadcast: Fridays at 23:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 47,541']",['Popularity: #83'],"['Score: 8.331 (scored by 699,286 users)']"
210,[],[],"['Licensors: None found, add some']",['Favorites: 221'],['Popularity: #3850'],"['Score: 8.331 (scored by 18,499 users)']"
211,"['Genres: Action, Sci-Fi']",[],['Licensors: NYAV Post'],['Favorites: 806'],['Popularity: #2395'],"['Score: 8.331 (scored by 27,368 users)']"
212,[],['Broadcast: Sundays at 23:45 (JST)'],['Licensors: Funimation'],['Favorites: 815'],['Popularity: #1694'],"['Score: 8.331 (scored by 55,518 users)']"
213,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 472'],['Popularity: #2565'],"['Score: 8.331 (scored by 35,254 users)']"
214,"['Genres: Drama, Slice of Life, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 103'],['Popularity: #2227'],"['Score: 8.331 (scored by 34,044 users)']"
215,[],['Broadcast: Unknown'],"['Licensors: None found, add some']","['Favorites: 3,877']",['Popularity: #950'],"['Score: 8.331 (scored by 109,878 users)']"
216,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Funimation'],"['Favorites: 1,700']",['Popularity: #1766'],"['Score: 8.331 (scored by 36,826 users)']"
217,"['Genres: Drama, Romance']",['Broadcast: Wednesdays at 19:00 (JST)'],"['Licensors: Nozomi Entertainment, Discotek Media']","['Favorites: 2,763']",['Popularity: #2009'],"['Score: 8.331 (scored by 27,493 users)']"
218,"['Genres: Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 812'],['Popularity: #717'],"['Score: 8.331 (scored by 179,069 users)']"
219,"['Genres: Drama, Supernatural']",['Broadcast: Fridays at 01:15 (JST)'],"['Licensors: NIS America, Inc., Aniplex of America']","['Favorites: 31,983']",['Popularity: #61'],"['Score: 8.321 (scored by 936,928 users)']"
220,"['Genres: Action, Fantasy, Supernatural']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 8,960']",['Popularity: #193'],"['Score: 8.321 (scored by 531,745 users)']"
221,"['Genres: Action, Drama']",['Broadcast: Tuesdays at 00:00 (JST)'],"['Licensors: Funimation, Tokyopop']","['Favorites: 10,656']",['Popularity: #621'],"['Score: 8.321 (scored by 170,715 users)']"
222,"['Genres: Action, Adventure, Romance']",['Broadcast: Tuesdays at 01:10 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 10,600']",['Popularity: #360'],"['Score: 8.321 (scored by 205,693 users)']"
223,[],[],"['Licensors: None found, add some']",['Favorites: 195'],['Popularity: #3888'],"['Score: 8.321 (scored by 17,351 users)']"
224,"['Genres: Drama, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']","['Favorites: 1,481']",['Popularity: #2119'],"['Score: 8.321 (scored by 20,248 users)']"
225,"['Genres: Fantasy, Slice of Life']",['Broadcast: Thursdays at 00:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 5,667']",['Popularity: #393'],"['Score: 8.321 (scored by 239,430 users)']"
226,"['Genres: Drama, Slice of Life, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 54'],['Popularity: #3086'],"['Score: 8.321 (scored by 19,277 users)']"
227,"['Genres: Adventure, Fantasy, Romance']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 4,183']",['Popularity: #424'],"['Score: 8.321 (scored by 262,373 users)']"
228,"['Genres: Adventure, Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 606'],['Popularity: #2927'],"['Score: 8.321 (scored by 16,364 users)']"
229,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Tuesdays at 23:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 10,206']",['Popularity: #282'],"['Score: 8.321 (scored by 360,023 users)']"
230,"['Genres: Drama, Slice of Life, Supernatural']",['Broadcast: Tuesdays at 01:00 (JST)'],"['Licensors: NIS America, Inc., Crunchyroll']","['Favorites: 14,964']",['Popularity: #386'],"['Score: 8.311 (scored by 176,273 users)']"
231,"['Genres: Comedy, Drama, Romance']",['Broadcast: Unknown'],"['Licensors: ADV Films, Funimation']","['Favorites: 24,855']",['Popularity: #254'],"['Score: 8.311 (scored by 314,693 users)']"
232,"['Genres: Drama, Romance']",['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 6,783']",['Popularity: #574'],"['Score: 8.311 (scored by 163,131 users)']"
233,[],[],"['Licensors: None found, add some']","['Favorites: 2,403']",['Popularity: #673'],"['Score: 8.311 (scored by 212,679 users)']"
234,"['Genres: Mystery, Supernatural, Suspense']",['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 45,812']",['Popularity: #30'],"['Score: 8.311 (scored by 1,270,241 users)']"
235,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Funimation'],"['Favorites: 3,328']",['Popularity: #392'],"['Score: 8.311 (scored by 308,552 users)']"
236,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 389'],['Popularity: #1625'],"['Score: 8.311 (scored by 63,238 users)']"
237,"['Genres: Adventure, Mystery']",[],['Licensors: Funimation'],['Favorites: 238'],['Popularity: #2284'],"['Score: 8.301 (scored by 44,042 users)']"
