,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
465,"['Genres: Fantasy, Mystery, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6226'],"['Score: 7.131 (scored by 3,289 users)']"
466,"['Genres: Comedy, Drama, Gourmet, Romance']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #9097'],['Score: 7.131 (scored by 884 users)']
467,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 21'],['Popularity: #2817'],"['Score: 7.131 (scored by 26,644 users)']"
468,"['Genres: Comedy, Fantasy, Romance, Ecchi']",[],['Licensors: Sentai Filmworks'],['Favorites: 122'],['Popularity: #1818'],"['Score: 7.131 (scored by 54,177 users)']"
469,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #7993'],"['Score: 7.131 (scored by 1,513 users)']"
470,"['Genres: Drama, Romance']",['Broadcast: Wednesdays at 02:15 (JST)'],['Licensors: Maiden Japan'],['Favorites: 776'],['Popularity: #1169'],"['Score: 7.131 (scored by 93,903 users)']"
471,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #4398'],"['Score: 7.131 (scored by 8,495 users)']"
472,"['Genres: Adventure, Fantasy, Supernatural']",['Broadcast: Thursdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #7243'],"['Score: 7.131 (scored by 1,940 users)']"
473,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6898'],"['Score: 7.131 (scored by 2,455 users)']"
474,"['Genres: Comedy, Supernatural']",['Broadcast: Saturdays at 01:05 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 411'],['Popularity: #1228'],"['Score: 7.131 (scored by 81,011 users)']"
475,"['Genres: Adventure, Comedy, Mystery, Supernatural']",['Broadcast: Fridays at 01:20 (JST)'],['Licensors: Aniplex of America'],['Favorites: 353'],['Popularity: #932'],"['Score: 7.131 (scored by 97,322 users)']"
476,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #3951'],"['Score: 7.131 (scored by 10,226 users)']"
477,[],[],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #5214'],"['Score: 7.131 (scored by 2,743 users)']"
478,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Thursdays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #6195'],"['Score: 7.131 (scored by 2,262 users)']"
479,[],['Broadcast: Sundays at 22:15 (JST)'],"['Licensors: None found, add some']",['Favorites: 100'],['Popularity: #5182'],"['Score: 7.131 (scored by 6,232 users)']"
480,"['Genres: Adventure, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 33'],['Popularity: #7521'],"['Score: 7.131 (scored by 2,268 users)']"
481,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #10215'],"['Score: 7.131 (scored by 1,005 users)']"
482,"['Genres: Sci-Fi, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #4589'],"['Score: 7.121 (scored by 8,325 users)']"
483,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #5459'],"['Score: 7.121 (scored by 4,085 users)']"
484,"['Genres: Comedy, Fantasy']",['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 414'],['Popularity: #1567'],"['Score: 7.121 (scored by 39,994 users)']"
485,[],[],"['Licensors: None found, add some']",['Favorites: 408'],['Popularity: #2602'],"['Score: 7.121 (scored by 24,668 users)']"
486,[],[],"['Licensors: 4Kids Entertainment, Flatiron Film Company']",['Favorites: 80'],['Popularity: #2955'],"['Score: 7.121 (scored by 28,748 users)']"
487,[],[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #6011'],"['Score: 7.121 (scored by 3,493 users)']"
488,"['Genres: Comedy, Drama, Romance']",['Broadcast: Unknown'],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 83'],['Popularity: #2631'],"['Score: 7.121 (scored by 31,844 users)']"
489,"['Genres: Action, Horror, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #4062'],"['Score: 7.121 (scored by 15,619 users)']"
490,"['Genres: Action, Comedy, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 76'],['Popularity: #1782'],"['Score: 7.121 (scored by 57,699 users)']"
491,"['Genres: Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #4956'],"['Score: 7.121 (scored by 7,202 users)']"
492,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #8527'],"['Score: 7.121 (scored by 1,408 users)']"
493,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #8086'],"['Score: 7.121 (scored by 2,543 users)']"
494,"['Genres: Comedy, Slice of Life, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #8764'],"['Score: 7.121 (scored by 1,002 users)']"
495,[],['Broadcast: Thursdays at 02:14 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 4,354']",['Popularity: #279'],"['Score: 7.121 (scored by 363,369 users)']"
496,"['Genres: Action, Drama']",['Broadcast: Fridays at 01:28 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 26'],['Popularity: #5468'],"['Score: 7.121 (scored by 4,566 users)']"
497,"['Genres: Action, Comedy, Horror, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #9088'],"['Score: 7.121 (scored by 1,094 users)']"
498,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Sundays at 22:30 (JST)'],['Licensors: Funimation'],['Favorites: 224'],['Popularity: #1399'],"['Score: 7.121 (scored by 63,121 users)']"
499,"['Genres: Comedy, Romance, Supernatural']",['Broadcast: Fridays at 00:00 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 756'],['Popularity: #1236'],"['Score: 7.121 (scored by 90,659 users)']"
500,"['Genres: Comedy, Sports, Ecchi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 91'],['Popularity: #3287'],"['Score: 7.121 (scored by 16,333 users)']"
501,"['Genres: Comedy, Romance, Ecchi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 227'],['Popularity: #1697'],"['Score: 7.121 (scored by 52,706 users)']"
502,[],[],"['Licensors: None found, add some']",['Favorites: 57'],['Popularity: #3532'],"['Score: 7.121 (scored by 17,880 users)']"
503,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Bandai Entertainment'],['Favorites: 35'],['Popularity: #4029'],"['Score: 7.121 (scored by 12,002 users)']"
504,"['Genres: Action, Fantasy']",['Broadcast: Saturdays at 22:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 914'],['Popularity: #1235'],"['Score: 7.121 (scored by 83,142 users)']"
505,"['Genres: Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 62'],['Popularity: #5336'],"['Score: 7.121 (scored by 2,135 users)']"
506,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #9578'],"['Score: 7.131 (scored by 1,006 users)']"
507,"['Genres: Action, Adventure, Comedy, Mystery']",[],"['Licensors: Funimation, Discotek Media']",['Favorites: 5'],['Popularity: #5697'],"['Score: 7.121 (scored by 4,517 users)']"
508,"['Genres: Adventure, Fantasy, Romance, Ecchi']",['Broadcast: Saturdays at 20:00 (JST)'],['Licensors: Funimation'],['Favorites: 972'],['Popularity: #626'],"['Score: 7.121 (scored by 171,066 users)']"
509,"['Genres: Adventure, Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #9898'],['Score: 7.121 (scored by 713 users)']
510,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 325'],['Popularity: #766'],"['Score: 7.121 (scored by 164,237 users)']"
511,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 230'],['Popularity: #2372'],"['Score: 7.121 (scored by 25,912 users)']"
512,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #10694'],"['Score: 7.121 (scored by 1,143 users)']"
513,"['Genres: Drama, Romance, Sci-Fi']",['Broadcast: Thursdays at Unknown'],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 926'],['Popularity: #1254'],"['Score: 7.121 (scored by 92,712 users)']"
514,"['Genres: Comedy, Drama, Sci-Fi']",[],['Licensors: AnimEigo'],['Favorites: 117'],['Popularity: #3715'],"['Score: 7.121 (scored by 12,997 users)']"
515,"['Genres: Comedy, Slice of Life']",[],['Licensors: Funimation'],['Favorites: 27'],['Popularity: #5238'],"['Score: 7.121 (scored by 5,786 users)']"
516,"['Genres: Boys Love, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #8578'],"['Score: 7.121 (scored by 1,534 users)']"
517,"['Genres: Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 377'],['Popularity: #1280'],"['Score: 7.121 (scored by 90,606 users)']"
518,"['Genres: Action, Award Winning, Sci-Fi']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,282']",['Popularity: #776'],"['Score: 7.121 (scored by 121,582 users)']"
519,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 379'],['Popularity: #2123'],"['Score: 7.121 (scored by 43,348 users)']"
520,"['Genres: Boys Love, Comedy, Drama']",['Broadcast: Thursdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 333'],['Popularity: #2069'],"['Score: 7.121 (scored by 44,542 users)']"
521,"['Genres: Comedy, Drama, Romance, Slice of Life, Supernatural']",['Broadcast: Sundays at 00:55 (JST)'],['Licensors: Geneon Entertainment USA'],['Favorites: 3'],['Popularity: #6807'],"['Score: 7.121 (scored by 1,923 users)']"
522,"['Genres: Award Winning, Comedy, Slice of Life']",[],"['Licensors: Disney Platform Distribution, GKIDS']",['Favorites: 103'],['Popularity: #3023'],"['Score: 7.121 (scored by 24,068 users)']"
523,"['Genres: Fantasy, Horror, Mystery, Supernatural']",['Broadcast: Saturdays at 01:35 (JST)'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 118'],['Popularity: #3394'],"['Score: 7.111 (scored by 9,417 users)']"
524,"['Genres: Adventure, Drama, Fantasy, Sci-Fi']",['Broadcast: Sundays at 07:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #10534'],['Score: 7.111 (scored by 643 users)']
525,"['Genres: Fantasy, Mystery, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 42'],['Popularity: #2625'],"['Score: 7.111 (scored by 29,484 users)']"
526,"['Genres: Action, Adventure, Comedy, Mystery']",[],"['Licensors: Funimation, Discotek Media']",['Favorites: 1'],['Popularity: #6869'],"['Score: 7.111 (scored by 2,745 users)']"
527,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Saturdays at 17:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 161'],['Popularity: #3048'],"['Score: 7.111 (scored by 15,056 users)']"
528,"['Genres: Comedy, Ecchi']",['Broadcast: Tuesdays at 01:05 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 459'],['Popularity: #807'],"['Score: 7.111 (scored by 126,632 users)']"
529,[],[],['Licensors: Sentai Filmworks'],['Favorites: 13'],['Popularity: #5281'],"['Score: 7.111 (scored by 4,742 users)']"
530,"['Genres: Adventure, Comedy, Fantasy, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 36'],['Popularity: #7140'],"['Score: 7.111 (scored by 2,171 users)']"
531,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 277'],['Popularity: #771'],"['Score: 7.111 (scored by 172,968 users)']"
532,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #2010'],"['Score: 7.111 (scored by 52,374 users)']"
533,"['Genres: Comedy, Fantasy, Sports']",[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #3090'],"['Score: 7.111 (scored by 23,296 users)']"
534,"['Genres: Comedy, Fantasy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #11881'],['Score: 7.111 (scored by 426 users)']
535,"['Genres: Comedy, Sports']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #8486'],"['Score: 7.111 (scored by 1,096 users)']"
536,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Thursdays at 19:00 (JST)'],"['Licensors: VIZ Media, 4Kids Entertainment, The Pokemon Company International']",['Favorites: 254'],['Popularity: #1188'],"['Score: 7.111 (scored by 111,901 users)']"
537,[],[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #10327'],"['Score: 7.111 (scored by 1,199 users)']"
538,[],[],"['Licensors: None found, add some']",['Favorites: 42'],['Popularity: #4078'],"['Score: 7.111 (scored by 13,531 users)']"
539,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #8018'],"['Score: 7.111 (scored by 1,434 users)']"
540,"['Genres: Comedy, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #4150'],"['Score: 7.111 (scored by 14,965 users)']"
541,"['Genres: Adventure, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #6335'],"['Score: 7.111 (scored by 3,870 users)']"
542,"['Genres: Action, Drama']",[],['Licensors: Sentai Filmworks'],['Favorites: 39'],['Popularity: #3906'],"['Score: 7.111 (scored by 12,116 users)']"
543,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 110'],['Popularity: #3230'],"['Score: 7.111 (scored by 18,017 users)']"
544,"['Genres: Romance, Sports']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #5882'],"['Score: 7.111 (scored by 3,400 users)']"
545,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #4121'],"['Score: 7.111 (scored by 10,869 users)']"
546,[],[],"['Licensors: None found, add some']",['Favorites: 0'],['Popularity: #13928'],['Score: 7.111 (scored by 356 users)']
547,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #8818'],['Score: 7.111 (scored by 675 users)']
548,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 15'],['Popularity: #4991'],"['Score: 7.111 (scored by 7,773 users)']"
549,[],[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #3711'],"['Score: 7.111 (scored by 16,606 users)']"
550,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #7986'],"['Score: 7.111 (scored by 1,753 users)']"
551,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 277'],['Popularity: #2950'],"['Score: 7.111 (scored by 23,081 users)']"
552,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 58'],['Popularity: #1854'],"['Score: 7.111 (scored by 50,259 users)']"
553,[],['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #9522'],['Score: 7.111 (scored by 952 users)']
554,"['Genres: Drama, Mystery, Romance, Supernatural']",['Broadcast: Unknown'],['Licensors: VIZ Media'],"['Favorites: 2,536']",['Popularity: #591'],"['Score: 7.111 (scored by 217,427 users)']"
555,"['Genres: Action, Adventure, Comedy']",['Broadcast: Mondays at 18:30 (JST)'],"['Licensors: Media Blasters, Discotek Media']",['Favorites: 36'],['Popularity: #5783'],"['Score: 7.111 (scored by 4,409 users)']"
556,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Wednesdays at 18:30 (JST)'],"['Licensors: Directions, Discotek Media']",['Favorites: 15'],['Popularity: #9317'],"['Score: 7.121 (scored by 1,027 users)']"
557,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #6553'],"['Score: 7.121 (scored by 2,998 users)']"
558,"['Genres: Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #4667'],"['Score: 7.111 (scored by 8,785 users)']"
559,[],[],"['Licensors: None found, add some']",['Favorites: 72'],['Popularity: #4152'],"['Score: 7.111 (scored by 7,175 users)']"
560,"['Genres: Drama, Sports']",[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #9308'],"['Score: 7.111 (scored by 1,013 users)']"
561,"['Genres: Comedy, Drama, Romance']",['Broadcast: Unknown'],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 439'],['Popularity: #1797'],"['Score: 7.111 (scored by 52,498 users)']"
562,"['Genres: Comedy, Slice of Life']",['Broadcast: Saturdays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #3647'],"['Score: 7.111 (scored by 11,652 users)']"
563,"['Genres: Adventure, Drama, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #7912'],"['Score: 7.111 (scored by 1,591 users)']"
564,"['Genres: Comedy, Drama']",[],['Licensors: Aniplex of America'],['Favorites: 28'],['Popularity: #4158'],"['Score: 7.111 (scored by 8,288 users)']"
565,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 60'],['Popularity: #2405'],"['Score: 7.111 (scored by 24,430 users)']"
566,"['Genres: Drama, Girls Love, Romance']",['Broadcast: Thursdays at 02:08 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 389'],['Popularity: #1934'],"['Score: 7.111 (scored by 35,075 users)']"
567,"['Genres: Action, Adventure']",[],['Licensors: Anime Midstream'],['Favorites: 10'],['Popularity: #7900'],"['Score: 7.111 (scored by 2,343 users)']"
568,"['Genres: Adventure, Sci-Fi']",['Broadcast: Sundays at 07:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #8494'],"['Score: 7.111 (scored by 1,467 users)']"
569,"['Genres: Action, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 558'],['Popularity: #1011'],"['Score: 7.111 (scored by 104,359 users)']"
570,"['Genres: Drama, Romance, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #10691'],['Score: 7.111 (scored by 638 users)']
571,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #8636'],"['Score: 7.111 (scored by 1,894 users)']"
572,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #10886'],['Score: 7.111 (scored by 788 users)']
573,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 3'],['Popularity: #8704'],"['Score: 7.111 (scored by 1,461 users)']"
574,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 38'],['Popularity: #3292'],"['Score: 7.111 (scored by 15,746 users)']"
575,"['Genres: Action, Drama, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #5202'],"['Score: 7.111 (scored by 5,097 users)']"
576,"['Genres: Action, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #8086'],"['Score: 7.111 (scored by 1,142 users)']"
577,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #12309'],['Score: 7.111 (scored by 606 users)']
578,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #11392'],['Score: 7.121 (scored by 302 users)']
579,"['Genres: Adventure, Comedy, Drama, Fantasy, Romance']",['Broadcast: Saturdays at 02:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 167'],['Popularity: #3353'],"['Score: 7.111 (scored by 15,734 users)']"
580,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #5330'],"['Score: 7.111 (scored by 4,987 users)']"
581,"['Genres: Comedy, Drama, Fantasy, Romance']",['Broadcast: Thursdays at 22:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 85'],['Popularity: #2920'],"['Score: 7.111 (scored by 21,814 users)']"
582,"['Genres: Comedy, Romance']",['Broadcast: Saturdays at 01:25 (JST)'],"['Licensors: None found, add some']","['Favorites: 8,037']",['Popularity: #161'],"['Score: 7.111 (scored by 567,576 users)']"
583,"['Genres: Action, Fantasy, Gourmet']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 126'],['Popularity: #5577'],"['Score: 7.111 (scored by 3,872 users)']"
584,"['Genres: Action, Romance, Sci-Fi']",[],['Licensors: VIZ Media'],['Favorites: 94'],['Popularity: #1746'],"['Score: 7.101 (scored by 57,993 users)']"
585,"['Genres: Girls Love, Romance']",['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Funimation'],"['Favorites: 1,396']",['Popularity: #1226'],"['Score: 7.101 (scored by 67,405 users)']"
586,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #12451'],['Score: 7.101 (scored by 583 users)']
587,"['Genres: Adventure, Mystery']",['Broadcast: Sundays at 22:30 (JST)'],['Licensors: Funimation'],['Favorites: 222'],['Popularity: #1711'],"['Score: 7.101 (scored by 47,120 users)']"
588,"['Genres: Action, Drama']",[],['Licensors: Sentai Filmworks'],['Favorites: 127'],['Popularity: #3294'],"['Score: 7.101 (scored by 12,230 users)']"
589,"['Genres: Fantasy, Romance']",[],['Licensors: VIZ Media'],"['Favorites: 1,104']",['Popularity: #1446'],"['Score: 7.101 (scored by 62,243 users)']"
590,"['Genres: Action, Comedy, Fantasy, Supernatural']",['Broadcast: Fridays at 23:30 (JST)'],['Licensors: Funimation'],['Favorites: 405'],['Popularity: #1866'],"['Score: 7.101 (scored by 54,258 users)']"
591,"['Genres: Action, Mystery, Sci-Fi']",['Broadcast: Tuesdays at 22:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 3,684']",['Popularity: #166'],"['Score: 7.101 (scored by 470,536 users)']"
592,"['Genres: Action, Drama']",[],"['Licensors: None found, add some']",['Favorites: 784'],['Popularity: #1245'],"['Score: 7.101 (scored by 105,137 users)']"
593,"['Genres: Adventure, Fantasy, Sci-Fi']",[],['Licensors: Saban Entertainment'],['Favorites: 41'],['Popularity: #3016'],"['Score: 7.101 (scored by 25,792 users)']"
594,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Sundays at 06:30 (JST)'],['Licensors: Flatiron Film Company'],['Favorites: 46'],['Popularity: #3928'],"['Score: 7.101 (scored by 13,892 users)']"
595,"['Genres: Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #6409'],"['Score: 7.101 (scored by 5,065 users)']"
596,"['Genres: Adventure, Comedy, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 0'],['Popularity: #6922'],"['Score: 7.101 (scored by 4,100 users)']"
597,"['Genres: Action, Comedy, Fantasy, Horror']",[],"['Licensors: None found, add some']",['Favorites: 72'],['Popularity: #2875'],"['Score: 7.101 (scored by 25,467 users)']"
598,"['Genres: Action, Adventure, Comedy, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 49'],['Popularity: #1705'],"['Score: 7.101 (scored by 71,476 users)']"
599,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #4009'],"['Score: 7.101 (scored by 12,697 users)']"
600,"['Genres: Adventure, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #9839'],"['Score: 7.101 (scored by 1,019 users)']"
601,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #3623'],"['Score: 7.101 (scored by 15,093 users)']"
602,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #10782'],['Score: 7.101 (scored by 577 users)']
603,"['Genres: Award Winning, Drama']",[],['Licensors: Bandai Entertainment'],['Favorites: 7'],['Popularity: #7119'],"['Score: 7.101 (scored by 2,168 users)']"
604,"['Genres: Comedy, Slice of Life']",['Broadcast: Wednesdays at 01:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 130'],['Popularity: #3878'],"['Score: 7.101 (scored by 7,901 users)']"
605,"['Genres: Award Winning, Drama, Sci-Fi']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 5'],['Popularity: #5421'],"['Score: 7.101 (scored by 5,868 users)']"
606,"['Genres: Action, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 0'],['Popularity: #10221'],['Score: 7.101 (scored by 769 users)']
607,"['Genres: Adventure, Supernatural']",[],['Licensors: Discotek Media'],['Favorites: 4'],['Popularity: #6833'],"['Score: 7.101 (scored by 2,993 users)']"
608,"['Genres: Action, Horror, Sci-Fi']",[],['Licensors: Manga Entertainment'],['Favorites: 108'],['Popularity: #5282'],"['Score: 7.101 (scored by 5,625 users)']"
609,"['Genres: Comedy, Romance, Ecchi']",['Broadcast: Wednesdays at 22:28 (JST)'],"['Licensors: Funimation, Bandai Entertainment']","['Favorites: 1,446']",['Popularity: #838'],"['Score: 7.101 (scored by 132,682 users)']"
610,"['Genres: Drama, Romance, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #7813'],"['Score: 7.101 (scored by 2,942 users)']"
611,"['Genres: Action, Comedy']",['Broadcast: Wednesdays at 02:00 (JST)'],['Licensors: Media Blasters'],['Favorites: 62'],['Popularity: #4500'],"['Score: 7.101 (scored by 7,894 users)']"
612,"['Genres: Action, Adventure, Comedy']",[],['Licensors: The Pokemon Company International'],['Favorites: 61'],['Popularity: #2722'],"['Score: 7.101 (scored by 34,227 users)']"
613,"['Genres: Action, Sci-Fi']",['Broadcast: Wednesdays at 00:59 (JST)'],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #3979'],"['Score: 7.101 (scored by 6,015 users)']"
614,"['Genres: Action, Comedy, Girls Love, Sci-Fi, Ecchi']",[],['Licensors: Discotek Media'],['Favorites: 152'],['Popularity: #3867'],"['Score: 7.101 (scored by 10,465 users)']"
615,"['Genres: Comedy, Slice of Life']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 121'],['Popularity: #2549'],"['Score: 7.101 (scored by 21,376 users)']"
616,"['Genres: Adventure, Comedy, Romance, Sports']",['Broadcast: Sundays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #10969'],['Score: 7.101 (scored by 501 users)']
617,"['Genres: Action, Adventure, Fantasy, Sci-Fi, Supernatural']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #10340'],['Score: 7.101 (scored by 418 users)']
618,[],['Broadcast: Thursdays at 22:00 (JST)'],['Licensors: Funimation'],['Favorites: 49'],['Popularity: #5715'],"['Score: 7.101 (scored by 2,786 users)']"
619,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Maiden Japan'],['Favorites: 3'],['Popularity: #8489'],"['Score: 7.101 (scored by 1,876 users)']"
